model,epoch,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std,train_acc_mean,train_acc_std,val_acc_mean,val_acc_std,train_f1_mean,train_f1_std,val_f1_mean,val_f1_std
LSTM,27,0.0025446836532108,0.00032616710234867823,0.7835359063803539,0.10081907631773546,0.999702380952381,0.00010309826235531558,0.8654761904761905,0.024888142615654228,0.9999007936224543,3.4366111560604514e-05,0.8660770765073954,0.025749378813758116
LSTM,28,0.0024296543664401667,0.00035717283444698227,0.7872927040862527,0.10416793191890845,0.9997420634920635,0.00014979830228712966,0.8650793650793651,0.024278005117840527,0.9999007936224543,3.4366111560604514e-05,0.8656727037789248,0.025161351775561714
LSTM,29,0.0024007050929561002,0.0001306360504661397,0.7893868509090565,0.10688116382287005,0.9997619047619047,0.00015748519708717117,0.8656746031746031,0.02444525772971951,0.9999007936224543,3.4366111560604514e-05,0.866284733525393,0.025218959742579965
LSTM,30,0.0022700962731762,8.047267921321688e-05,0.7927285579113809,0.10943800056714113,0.9997817460317461,3.4366087451606276e-05,0.8656746031746031,0.025025379219189715,0.9999007936224543,3.4366111560604514e-05,0.8662156332670259,0.02583901720005065
LeNet,1,0.900502809721326,0.01990126988229997,0.7412583328044366,0.08194521477881292,0.6994246031746032,0.005796877498940051,0.7325396825396826,0.02491719089537184,0.8022642170543426,0.032606519502652094,0.7270254576393177,0.029641299590449
LeNet,2,0.4392084208745805,0.015852798410420237,0.582929148128818,0.07650155730789335,0.8454563492063493,0.006427560914111192,0.7986111111111112,0.021792001868278676,0.8697828091334512,0.0055159736110216235,0.798184066254655,0.02106251558583947
LeNet,3,0.3207296822752271,0.012375728247485951,0.5222683318055398,0.09136752140458017,0.8871428571428571,0.00327705466869067,0.8267857142857142,0.01987373336285299,0.9114024096373815,0.006787949521356882,0.8264826195294032,0.019371491966939096
LeNet,4,0.25372751745912764,0.008426551241233435,0.5233402675677401,0.11260619625986942,0.9122619047619048,0.0039032372168465355,0.8353174603174603,0.0265036961369376,0.9352089312324572,0.005217349472631845,0.8358808731367589,0.026513049166027106
LeNet,5,0.20475701758549322,0.005971630314408186,0.5014576964705835,0.08387149483373998,0.9285119047619048,0.0012890718945064408,0.84265873015873,0.01983655697996377,0.9503721135714561,0.003107474518252921,0.8426412421081099,0.01949033419814963
LeNet,6,0.17174136458171732,0.007771020212573429,0.5151343961059678,0.08025560791981684,0.9405952380952382,0.0028965535858563817,0.8398809523809524,0.012122268960962041,0.9556792779760799,0.004901085141455981,0.8395225581210869,0.012625620256982276
LeNet,7,0.14475793234885684,0.0051036934762665916,0.511716999552554,0.1014096163018922,0.9514682539682541,0.00244289465920011,0.8464285714285714,0.023703259891383274,0.9647533248559054,0.0014052184131588734,0.8468877870523209,0.023953473204634212
LeNet,8,0.12267394703295491,0.006378594868656941,0.5501773414262148,0.13337314621522123,0.9599801587301587,0.0021381672664362136,0.8458333333333333,0.02995325392398827,0.967363984718497,0.008822865233547795,0.8457879066130188,0.0292669270455402
LeNet,9,0.0956034840477837,0.01795090669580547,0.5215928021093114,0.10898004950163875,0.9683928571428572,0.007767572061909933,0.8502976190476191,0.025054857613298825,0.9763499690184961,0.009632389948376356,0.8507307858411686,0.024478988554248727
LeNet,10,0.07299313215272764,0.023232236712284034,0.5381422150291727,0.06616045906194924,0.9775,0.00933385718889441,0.8515873015873016,0.010690836332180938,0.9748659829077742,0.019131519364783925,0.8508714124861786,0.010665141370763128
LeNet,11,0.06108128101579723,0.018341456620593458,0.5623094191602672,0.055028391730874045,0.9814285714285713,0.00732433159635289,0.8452380952380952,0.010326994983867507,0.9866898432220464,0.004936733541290321,0.8453127924707043,0.010322357975409056
LeNet,12,0.041372513357135966,0.0041486650622172844,0.5233247234881818,0.11194550936719265,0.9893849206349206,0.002337651899260491,0.8624999999999999,0.021042740088468476,0.9917799732445158,0.0018792101925932476,0.8628791791838921,0.020808471705811623
LeNet,13,0.0319890983615602,0.007115354192582648,0.5542160067118728,0.08270800721623112,0.9927579365079365,0.0028746569679348427,0.8567460317460318,0.015895012041056665,0.9959125505224545,0.0014888774598700897,0.8573579769863177,0.015990767659983574
LeNet,14,0.027597540910281798,0.006348464296731802,0.5466426337068119,0.09674730921561958,0.9938095238095239,0.002891043915376427,0.8660714285714285,0.021036425056038473,0.9965668191550586,0.0013387291007996693,0.8663097287557963,0.021157041772198102
LeNet,15,0.023712599871177464,0.006504328360768653,0.575791216121951,0.09943731418706879,0.9950198412698413,0.0024407181451875544,0.8564484126984127,0.017159830937629045,0.9944418784026464,0.003115756390450099,0.85677644904132,0.01730535772317057
LeNet,16,0.017224051396525067,0.0031144125098046117,0.5647644730868416,0.08774300448743341,0.9974206349206348,0.0006898943909013334,0.8628968253968253,0.018472371404099824,0.9979958294373138,0.00048109522013298987,0.8634146249994404,0.01839085123151194
LeNet,17,0.0148689798040995,0.0026274569149663616,0.5708623052335136,0.10106306497543546,0.9979761904761905,0.0006547619047619357,0.8628968253968253,0.020278175764118507,0.9986704003245733,0.0004957319625078111,0.8633213718917448,0.020331402029241236
LeNet,18,0.0129181160600412,0.0019487218718216,0.5730579053399802,0.09911235205197083,0.998531746031746,0.0004051701955687214,0.8652777777777777,0.018656069837962738,0.998729960739912,0.0006952354630866609,0.8656399814014742,0.018507219064745558
LeNet,19,0.010910740889727035,0.0025482680074462158,0.5853795478610404,0.09997666356199862,0.9990277777777777,0.000327831580195708,0.8624999999999999,0.02192101170038128,0.9992856004050458,0.0003572496254394467,0.8628654399305745,0.02188173854278676
LeNet,20,0.010043546933503332,0.0025426785162132094,0.5827195655873261,0.10551826539014736,0.9991269841269842,0.0004623484205448521,0.8637896825396826,0.021371313493522028,0.9992856357854528,0.00020622766060550743,0.8642004398148377,0.021353229582621362
LeNet,21,0.0092797485727166,0.0021797285500906247,0.5863603168630626,0.10043447281906971,0.9992658730158731,0.00024056261216233476,0.8671626984126984,0.021563179508282758,0.9994047120049036,0.0002728399540597513,0.8675740294158493,0.021529701893590363
LeNet,22,0.008360345318676866,0.0025918063892829525,0.5939699493022516,0.10495423857976598,0.9992857142857142,0.00037172607133328467,0.8644841269841269,0.01985887116113114,0.9993848845327081,0.0003054976531169913,0.8649489081956955,0.019882569152462917
LeNet,23,0.0080040332840548,0.00260583914828542,0.5958439346546158,0.105611986807485,0.999345238095238,0.00037172607133323355,0.8647817460317461,0.0219358227415787,0.9994642855190127,0.0002976086237791581,0.8652465905544044,0.021942592870138104
LeNet,24,0.007636466806843133,0.0023847206096464404,0.5997883360593163,0.10909473414507932,0.9994246031746031,0.00032783158019573824,0.8651785714285714,0.022589658225173698,0.9995039395797102,0.0004052185728794785,0.8655755335568581,0.02256202060863083
LeNet,25,0.007210601442863034,0.0025966294985756855,0.5985491864443723,0.10617273695664624,0.9995039682539683,0.00034877769506454323,0.8658730158730159,0.02290377910144391,0.9995634918200963,0.0003436612360618126,0.8662994189040402,0.02292976666189429
LeNet,26,0.0070550089672444,0.002611537386747287,0.5993221169820442,0.10787505240346772,0.9995436507936507,0.00028129854918178683,0.8663690476190476,0.023305680893395117,0.9995237879687017,0.00036210634817570605,0.8667961764607015,0.023369651332798287
LeNet,27,0.006848468875128099,0.0024899762076722393,0.6019768173187855,0.1079219607253147,0.9995039682539684,0.00030545246663375876,0.8657738095238096,0.022589658225173698,0.9995436292360121,0.00038272137509705296,0.8661954802815636,0.022575992833274054
LeNet,28,0.006656781018726367,0.0026129327571177,0.6027833056183406,0.10642483382081067,0.9995238095238096,0.0003620691982320945,0.8651785714285714,0.02229363348815772,0.9995634705260996,0.0003436981183459535,0.8655999132246652,0.022321920921394567
LeNet,29,0.006583610832218066,0.0025965032522876244,0.6038056733095901,0.10671555153482751,0.9995436507936507,0.00037802696196951186,0.8655753968253969,0.022556958433524007,0.9996229943963892,0.00029366092222661176,0.8660147217001416,0.022584804335846184
LeNet,30,0.0064817435116994665,0.0025581105295648006,0.6046734158479242,0.10634290893931149,0.9995436507936507,0.00032783158019562397,0.8656746031746031,0.022660780214713017,0.9995833118567067,0.00030933192564475045,0.8661124864434431,0.022725303543473133
LeNet_LSTM,1,1.2805667816459454,0.05529502491005811,0.7727843077882888,0.05194167336814065,0.544781746031746,0.021451899779674977,0.6993055555555555,0.01731655279655446,0.7379319987390276,0.014904549507801604,0.6926057905718629,0.011579670705665034
LeNet_LSTM,2,0.6034390837973969,0.019514360912805954,0.572783657364429,0.02863145634206727,0.7730158730158729,0.010569513536682588,0.783234126984127,0.01878146767339392,0.8209316042013972,0.03574870361025052,0.7983738675955069,0.030936871677033583
LeNet_LSTM,3,0.4245669967736883,0.019275519519300413,0.45080907144953336,0.03876812447857637,0.8493849206349205,0.01598348217910969,0.8462301587301587,0.013244326285636118,0.8886465393207787,0.020706420969978566,0.8410458245180757,0.021451115920425014
LeNet_LSTM,4,0.3164802558332946,0.007122764576548405,0.4499241958594038,0.09991234299912688,0.8917857142857142,0.010875278556132231,0.854563492063492,0.027954546676599492,0.9055478739002574,0.01911288843188171,0.8545233557373967,0.02543316577592104
LeNet_LSTM,5,0.24934258407361906,0.01877572034247565,0.40153200138833306,0.027295702545585665,0.9137301587301586,0.014166833399045535,0.8791666666666668,0.00995579088314147,0.9242300483785636,0.012425397658939663,0.8795483314735856,0.01112554108892171
LeNet_LSTM,6,0.21362567061253823,0.01904499843964773,0.3473798787605668,0.045962856969607994,0.9269246031746031,0.011819086550081011,0.8984126984126984,0.0027005272993682727,0.9477612607319479,0.011251002653007686,0.8985572633494187,0.003956694942687472
LeNet_LSTM,7,0.18345704323910786,0.011816409956537837,0.35199676177922695,0.07054165871619904,0.9387301587301587,0.009055708580708305,0.8927579365079366,0.015895012041056717,0.9491992047270733,0.014724190810149626,0.8920750847124705,0.016916551807249502
LeNet_LSTM,8,0.1608587699990686,0.009735818551410903,0.3740529070933541,0.04743222414669788,0.9474007936507937,0.005006491439937835,0.8995039682539683,0.010981027065096642,0.9636829232480489,0.0067013820502664434,0.8999946217358219,0.011982787399332397
LeNet_LSTM,9,0.13898779092538335,0.01583034261108919,0.4021645399017466,0.046344093629413885,0.9552976190476191,0.007986844341771203,0.8868055555555556,0.012286777439541619,0.968946077801346,0.005476399176466421,0.8877176215430095,0.012370368839203323
LeNet_LSTM,10,0.11718237339147136,0.011653605042096678,0.40644842297622247,0.07231221717150679,0.9628571428571427,0.003151390831416455,0.8961309523809523,0.017536809360305033,0.9729980663154136,0.0023148240459154195,0.896586534205718,0.0184575498420331
LeNet_LSTM,11,0.08483052722099306,0.005402566608106106,0.3820002541714717,0.058892554425162745,0.9746031746031747,0.0031278803807838844,0.9070436507936508,0.010328424424663831,0.9808859650218853,0.005082648443079896,0.9072105080999503,0.011355350187707409
LeNet_LSTM,12,0.07053170775515416,0.011675281473424988,0.3992128242442887,0.04877646904736457,0.9790277777777777,0.004592343236531504,0.9015873015873016,0.00607998152620811,0.9856777788973615,0.003260483128309755,0.9018172267787828,0.007078283878314925
LeNet_LSTM,13,0.05963680705265697,0.004452197855652259,0.4108371258931352,0.028373962931344913,0.9830555555555556,0.002317864582047466,0.9009920634920635,0.009058251375923358,0.9860805672974197,0.004143571255381978,0.9004454042062172,0.01064202272538213
LeNet_LSTM,14,0.048788745272597696,0.007780191992045035,0.40408333598207385,0.05513624998077909,0.9863293650793651,0.003269658262716614,0.90734126984127,0.0071449236428694,0.9890274164246193,0.0036263312807194325,0.9077541637299609,0.00795220151495365
LeNet_LSTM,15,0.04291822577629547,0.005844253382995348,0.41490314452620664,0.040243688341578925,0.9888095238095239,0.0020628242203765937,0.9075396825396825,0.0043163313328981765,0.9906533267047074,0.00045284539504334857,0.9077916878562786,0.005537291275087071
LeNet_LSTM,16,0.0365363137893312,0.00378235542240144,0.4452584153469948,0.046584320977825444,0.990813492063492,0.001133039010735672,0.9017857142857143,0.004198433327281502,0.9932150599790854,0.0018875753988134595,0.9019456821288232,0.005588101171542379
LeNet_LSTM,17,0.031310029707952866,0.005577536588924397,0.43686070925452647,0.051931694652282624,0.9927380952380952,0.0016592095077103174,0.9044642857142858,0.0015748519708717222,0.9945227989689419,0.002713519435711204,0.9046438683384043,0.0018191804818758843
LeNet_LSTM,18,0.029324260331378634,0.00655896996318163,0.43416108979052676,0.05313095942274011,0.9933928571428572,0.0024750741531300853,0.9067460317460317,0.0009567113850191145,0.9950200343294555,0.0015786987304478698,0.906915282261981,0.0005603344458478618
LeNet_LSTM,19,0.027748917242457764,0.00529021115973153,0.44119514541456567,0.042593753275756395,0.9932539682539683,0.0019032111743047778,0.9069444444444444,0.003154387518965226,0.995456164428305,0.0016507697342954474,0.9072489461085205,0.00420387890362224
LeNet_LSTM,20,0.024045524370345465,0.005006666586399831,0.4478331854566932,0.06704886820906734,0.9949206349206349,0.0016086119094213863,0.9079365079365079,0.0022731030232916367,0.9956553347842302,0.0017845337203319116,0.9082473061185743,0.002570463378202571
LeNet_LSTM,21,0.0243309815880501,0.006022415379035203,0.45043063710798464,0.06358713109661251,0.9944444444444445,0.0017560364521171338,0.9061507936507937,0.001527262333168794,0.9962300454090798,0.0015218760319170614,0.9065200304396924,0.0008132945973306404
LeNet_LSTM,22,0.022997962384093965,0.0055807231185084575,0.46166044619370483,0.05399598102546303,0.9949603174603174,0.0016434752690379542,0.9049603174603176,0.0009092412093165711,0.9967257945712445,0.0012210250545432646,0.9053133095529614,0.0005631767717676685
LeNet_LSTM,23,0.022350330590370737,0.005390857673459338,0.4569836894475248,0.056361744433215885,0.9954563492063491,0.001406492745908437,0.90625,0.0013638618139749537,0.996824924841976,0.001198258579010427,0.9066123755715068,0.0006934641220046851
LeNet_LSTM,24,0.0212103245834169,0.004819017100657923,0.4637637399196152,0.05954963257673215,0.9957738095238096,0.0012890718945062934,0.9052579365079364,0.001202813060811748,0.996765972899689,0.0013569631346528766,0.9056916351050793,0.0021748563328244674
LeNet_LSTM,25,0.02133617278410373,0.005199098009969018,0.4607518488764836,0.05686746901991918,0.9955952380952381,0.0012213264600407492,0.9059523809523808,0.0012972913522442753,0.997003844759757,0.0012984094714300481,0.9062962935648445,0.0015225123968681151
LeNet_LSTM,26,0.019523399635318368,0.004422951035850186,0.46532476668815237,0.055728649665903386,0.996547619047619,0.0009240580176346081,0.90515873015873,0.0006195434522221478,0.9971228481566259,0.001337644963579297,0.9054857112968137,0.0016818420080271547
LeNet_LSTM,27,0.019588736113732134,0.004651669192327088,0.4679862697030388,0.05902371224651036,0.9962301587301589,0.0013694788830744093,0.9058531746031746,0.0009092412093165832,0.997182342674039,0.0011815616710384599,0.9061758594717038,0.001549464192159001
LeNet_LSTM,28,0.019311684253418965,0.0047682345293923525,0.4666231884201619,0.05706230191441072,0.9963690476190475,0.0010326994983866982,0.9052579365079364,0.0006195434522220611,0.9972816637795588,0.0011559082835760229,0.9055170330513119,0.0014031550455872455
LeNet_LSTM,29,0.01886654308559167,0.005023009743263798,0.46704731240484215,0.060073612029712425,0.9964285714285714,0.0014916623912072946,0.9057539682539684,0.0012028130608117721,0.9972618517982665,0.0011492545276308,0.9060241705275006,0.001437977680705104
LeNet_LSTM,30,0.018654589363018434,0.004581486895901691,0.46950948134633813,0.06130497333896976,0.9965873015873017,0.0011361617700174902,0.905654761904762,0.0028391047661218203,0.9974006727681357,0.001198097376547159,0.9059256816058143,0.0027284656609606888
MobileNet_V2,1,1.0529105546928588,0.02453287591719011,0.5559358842819209,0.014858134708702458,0.6135912698412699,0.015562753942656393,0.7975198412698413,0.0007489915114356446,0.8169778047698241,0.0076449760701188555,0.7881055095543775,0.00386566186538346
MobileNet_V2,2,0.46985541291889693,0.027122825241005056,0.4754092795691649,0.09352978546684798,0.830436507936508,0.013371058097002241,0.8573412698412698,0.005401054598736642,0.8937684870311875,0.019169758182641806,0.8535840615352392,0.00873977345336569
MobileNet_V2,3,0.3385849928004401,0.007131346478939021,0.3427733490896773,0.07596445885303466,0.8828373015873016,0.0033956407406120783,0.8890873015873016,0.011033333932767495,0.9363482126186412,0.0112902238504288,0.8874496925490364,0.013221146506459896
MobileNet_V2,4,0.268097640883828,0.005355181208561457,0.38100620506535116,0.08676220045314824,0.9099801587301588,0.002823671334181378,0.8849206349206349,0.012405157962175086,0.941630632270302,0.017179659317867888,0.8852331247759362,0.011666045132347171
MobileNet_V2,5,0.23633844072856594,0.004030042930600542,0.4034863760566954,0.13629635134221954,0.9208333333333334,0.0013095238095237743,0.8895833333333334,0.01659209507710286,0.9451326100462908,0.007274247145906627,0.8888133907980834,0.014394441699334733
MobileNet_V2,6,0.2032223122909901,0.007989319667382597,0.3041303683836997,0.09276075903240862,0.9333333333333332,0.004748493017899777,0.9118055555555555,0.006273576092762833,0.9674589590512447,0.0077367253671372805,0.9116029460443325,0.006160149041784295
MobileNet_V2,7,0.17774514018779708,0.00310940710952176,0.363124815242035,0.10826801927230084,0.9418253968253968,0.0016250472404320548,0.9009920634920636,0.008163302213162967,0.9652170433234648,0.010826954353848874,0.8990244372004995,0.011943274424159286
MobileNet_V2,8,0.15657408383157514,0.005253871895685617,0.33325893086581077,0.1422631413076805,0.949206349206349,0.0032260220772544345,0.9105158730158731,0.0071943415711571475,0.9712091391244179,0.009483629936922379,0.9099999479167334,0.006194090777345034
MobileNet_V2,9,0.1385754623157637,0.005271375804848339,0.3604248987619672,0.12800122028267388,0.9563293650793651,0.002287088294032695,0.9089285714285714,0.012136874109585482,0.9728512671208112,0.003625970966187295,0.9084415261374473,0.011645393633442495
MobileNet_V2,10,0.08958328777125901,0.031232759249375124,0.35340747996166444,0.15722219760219983,0.9724206349206349,0.008650497846988646,0.9139880952380951,0.013870452616346432,0.9884061173638768,0.004780175829956545,0.9136631690955195,0.014102391840041802
MobileNet_V2,11,0.07314292196243523,0.03683433490447705,0.3774927220732529,0.17667229857535038,0.9764087301587301,0.010673588935117214,0.9153769841269841,0.015664867882936927,0.982225844136564,0.013712238683394466,0.9144816109554778,0.016054959056060136
MobileNet_V2,12,0.05299892632970726,0.004953095119129742,0.38438635661617804,0.1927381278059491,0.9828174603174603,0.0018214026349434172,0.9216269841269842,0.004180814981290743,0.9919687668751149,0.0030857084565538836,0.921427626242114,0.003818311781137217
MobileNet_V2,13,0.037984293148158065,0.011858456746701843,0.39637449972278543,0.1955164064247804,0.9875198412698412,0.004163405753451906,0.9241071428571429,0.0028391047661218347,0.9958724877151216,0.0020557088161723513,0.9238829981409044,0.002841780277699994
MobileNet_V2,14,0.026473669743254033,0.01336246729492513,0.4142368672985488,0.1499115007285634,0.9919246031746032,0.004165107417999793,0.9209325396825397,0.0048112522432468,0.997897201949212,0.0006251891641183969,0.9205300334076423,0.004542670567909863
MobileNet_V2,15,0.024515321127005968,0.0108641766912531,0.48101965307057465,0.1954683684378769,0.9921825396825397,0.0031363644455000145,0.917956349206349,0.006014065304058612,0.996307070970175,0.003998340578367466,0.9177093291435274,0.006209349313083957
MobileNet_V2,16,0.0132501029708082,0.006210230448666618,0.4622743354230656,0.2092989358831534,0.9957142857142857,0.0021650635094610264,0.9232142857142858,0.0036572040855490004,0.9995238708936346,0.00025941593781094466,0.9230868774753752,0.003712898776508949
MobileNet_V2,17,0.008459034351602368,0.004389441697566052,0.5075017174776154,0.1696076696201655,0.9974603174603175,0.0014632852434517832,0.9192460317460318,0.009384836739112863,0.9993849248010368,0.0009150604624252067,0.918996133406079,0.009259518628137646
MobileNet_V2,18,0.0078529680792301,0.004540845333930985,0.4607748751765235,0.13752553191630185,0.9974801587301586,0.0017275582977016371,0.9222222222222222,0.005490513532548361,0.9994842023913794,0.000533448022966761,0.9220239691488215,0.005291289840142931
MobileNet_V2,19,0.005874567230542433,0.001182176162124288,0.476677744242028,0.11413639856529943,0.9981944444444443,0.00032783158019562906,0.9250992063492064,0.0007489915114355619,0.9999007936401698,0.0001239087019939336,0.924705149195881,0.000652853852088165
MobileNet_V2,20,0.0037752946667254333,0.0008418261847412094,0.47065840105807544,0.1623269897826891,0.9987301587301588,0.0005200532707174147,0.9264880952380953,0.0040261158507346635,0.9997222191796921,0.0004306110916041211,0.9260555257203653,0.004268848382769741
MobileNet_V2,21,0.002774629299602767,0.0019378611116418931,0.5215072181954689,0.14964167036916157,0.9991865079365079,0.0006420114955302652,0.9253968253968256,0.0032783158019560475,0.9999603174395704,6.873220997101711e-05,0.9250087350018191,0.0032231423156776477
MobileNet_V2,22,0.0023739799336781,0.0007366467175664803,0.5467297310555871,0.15205804754369082,0.9993849206349207,0.00038728613682434594,0.9243055555555554,0.00481125224324691,0.9999999999994992,0.0,0.9239510169647468,0.004815888330973646
MobileNet_V2,23,0.0016145061027435668,0.0006045485799100519,0.5238752247443986,0.15339277611740557,0.9996230158730158,0.00014979830228724364,0.9275793650793651,0.0021937841654261557,0.9999999999994992,0.0,0.9273565087823661,0.0022388635224329222
MobileNet_V2,24,0.0014328164879291335,0.000506955425192579,0.5460219775511849,0.15582633495204684,0.9996230158730158,0.0001818482418632797,0.9268849206349206,0.005910067860558106,0.9999999999994992,0.0,0.9265150922742568,0.0061572736333757785
MobileNet_V2,25,0.0012438824772834332,0.0003418947729402558,0.5462638776830699,0.15300952311749091,0.9996230158730158,0.00014979830228719767,0.9276785714285714,0.004134655949241036,0.9999999999994992,0.0,0.9272759310262654,0.0044010927168354865
MobileNet_V2,26,0.0010209211896335666,0.00028714135530485,0.5500772787222074,0.1566655197732804,0.9996825396825396,0.00014979830228702303,0.9261904761904761,0.003571428571428628,0.9999999999994992,0.0,0.9258516748512453,0.003724952298027595
MobileNet_V2,27,0.0009287748261103333,0.0002932268657971871,0.5503680857663781,0.12885781682442574,0.9997420634920635,0.0001497983022871517,0.9260912698412698,0.005018507884897441,0.9999999999994992,0.0,0.9257236681419058,0.005163809991834622
MobileNet_V2,28,0.0008529473793884667,0.00027673850705898145,0.558553834478902,0.13348986406771293,0.9998015873015872,9.092412093168074e-05,0.9260912698412699,0.003636964837266472,0.9999999999994992,0.0,0.9257087543984954,0.003558121028428611
MobileNet_V2,29,0.0005408554370440667,7.52399409229138e-05,0.5583352062914856,0.1440603918843795,0.9998412698412699,9.09241209316565e-05,0.9253968253968253,0.006898943909013416,0.9999999999994992,0.0,0.9250229817817562,0.006876171509135338
MobileNet_V2,30,0.0008257362743218332,0.00010608826373363418,0.5655223118494818,0.1545747580619359,0.9997420634920635,3.436608745185465e-05,0.9269841269841271,0.0038842801488991802,0.9999999999994992,0.0,0.926678857880462,0.0039198930973864945
ResNet18,1,0.6018601105563225,0.009625783255909053,0.4355504243692098,0.0445262180899807,0.791607142857143,0.004367198259172632,0.8630952380952381,0.006459087623277071,0.9094021228757313,0.023447049356108734,0.8582853719741473,0.013628680488720336
ResNet18,2,0.2832303675607083,0.0014392614674072037,0.36445557845062365,0.06612465689420634,0.9031746031746032,0.0026002663535874713,0.9024801587301589,0.014526533377157548,0.953947639573674,0.004229902060649795,0.9026428415399611,0.01462490642448532
ResNet18,3,0.20284434443664925,0.005706917511702518,0.38581275638240137,0.1348341960753692,0.9312301587301587,0.002592077950756154,0.9063492063492063,0.021563179508282813,0.9615365262551147,0.007108037686288371,0.9038763763480072,0.023225917697705142
ResNet18,4,0.16654001127869358,0.0027610538987031153,0.4297743038567197,0.12262935189351475,0.944702380952381,0.0010530836912472081,0.8863095238095239,0.02918488255269349,0.9652386782139453,0.009613491291829876,0.886543557518045,0.029662057880558715
ResNet18,5,0.13569897158278357,0.0018487218133528673,0.35579912448163037,0.08849856316176656,0.955079365079365,0.0012057551273205653,0.910218253968254,0.006994575292488965,0.980654848529868,0.0030111205568651832,0.9100255999523075,0.007141279636051093
ResNet18,6,0.0963942732910315,0.03678227365291593,0.3432599412173463,0.04472273685716736,0.9691468253968253,0.012182232688340237,0.9167658730158731,0.015525714412293364,0.9849883947651561,0.00814349378040012,0.9166552673141745,0.015795729480533253
ResNet18,7,0.0674186495301269,0.03256272569743078,0.3698514265637556,0.09464909110754464,0.9786309523809523,0.008924006769685758,0.9137896825396826,0.014202801720772502,0.988042953480955,0.00921589576905434,0.9139592286760849,0.014173951225270749
ResNet18,8,0.05583911138157993,0.02470682729319441,0.4235470401364616,0.0890881586345178,0.9827380952380952,0.008273809523809584,0.9232142857142858,0.011713493246520585,0.9892778502219236,0.0052545550284244244,0.923380776989244,0.011693062760160994
ResNet18,9,0.029593983276022768,0.008368569842233532,0.39082733224084015,0.08031178589463048,0.9904563492063493,0.002741543722129474,0.9233134920634921,0.011965371505654458,0.9972813818058442,0.0018655972401164927,0.9232247601661742,0.012491884652372399
ResNet18,10,0.019017666041377935,0.00584765864004385,0.4033331129421131,0.0643044201953629,0.9940079365079364,0.002015330041860787,0.9260912698412698,0.01282297230246134,0.9978542706040208,0.002686280415539148,0.9261543539445194,0.012729518959457198
ResNet18,11,0.016623762013420165,0.010929373226076362,0.4250186341565765,0.10145418983229833,0.994781746031746,0.003338820596869505,0.9249999999999999,0.00851731429836578,0.9977977340158035,0.0015507735936641925,0.9248261689540455,0.009096371558085388
ResNet18,12,0.0094173825662287,0.003165753231854632,0.4742519240179475,0.08783427598756263,0.9968452380952382,0.0010910894511798478,0.9256944444444445,0.013234290591787526,0.9996825535785486,0.00024054350743562237,0.9255567782545834,0.013365168558009738
ResNet18,13,0.0056992050248478665,0.0017866502046775016,0.4945856694120132,0.07530439893008567,0.9981150793650793,0.0005962293333855808,0.9237103174603175,0.004911465791462986,0.9990276032404574,0.0013264049944349242,0.9235597097831548,0.004941866220728045
ResNet18,14,0.0057217760573303675,0.0017788195435524186,0.4968099598599718,0.13183816455748248,0.9981349206349206,0.0007926581093427504,0.9253968253968253,0.011608414663738143,0.9996825794634846,0.0004991274677390797,0.9255689186964866,0.011517018775853101
ResNet18,15,0.0025580568611621333,0.0009772857320466857,0.48899384659127026,0.07663330519058259,0.9992063492063492,0.0003963290546714113,0.9262896825396826,0.008440705663256292,0.9999999999994992,0.0,0.9262828355601901,0.008757353239908217
ResNet18,16,0.001638912721758733,0.0008295945289868003,0.5283529525915615,0.10400380905314278,0.9995833333333334,0.00025945827044879965,0.927281746031746,0.011013245306649263,0.999960317454755,6.873218367052025e-05,0.9269163390952806,0.011750718542231888
ResNet18,17,0.0014083855610991,0.0004866284997591549,0.5209601523218206,0.09582667271524273,0.9996230158730158,0.0001818482418632797,0.9290674603174603,0.009983925099531079,0.9999206349100112,3.436609183500773e-05,0.9290466723476545,0.010402812584666844
ResNet18,18,0.0013712507344427,0.00016432329196209897,0.5304275963653795,0.09621313529702819,0.9996230158730159,6.873217490348497e-05,0.9302579365079365,0.0066305177823441025,0.9999999999994992,0.0,0.9302059227991313,0.006875431529642196
ResNet18,19,0.0005707148852802,0.0002970117706890451,0.5383986202971087,0.08385974700251243,0.999920634920635,9.09241209317504e-05,0.9301587301587303,0.007819700951959755,0.9999999999994992,0.0,0.9301192440514061,0.00832633403005437
ResNet18,20,0.0005052099483353333,0.00017657627317630426,0.547292123728261,0.07863373327292282,0.999920634920635,6.8732174903509e-05,0.928670634920635,0.007304309577063583,0.9999999999994992,0.0,0.9285874777579969,0.0075449360840522395
ResNet18,21,0.0006434057723907666,0.00020454475885487195,0.546514775554033,0.075552949928131,0.999920634920635,3.4366087451742485e-05,0.9295634920634921,0.006079981526208245,0.9999999999994992,0.0,0.9294754714602179,0.006236520997424386
ResNet18,22,0.0004860067272942667,0.00015744659116451572,0.54909532390241,0.08345754963527804,0.9999007936507937,3.4366087451742485e-05,0.9300595238095237,0.009449111825230751,0.9999999999994992,0.0,0.9300057107220997,0.009577576266425298
ResNet18,23,0.0004774882230493,0.00010852437863897828,0.5461171706245181,0.09104957410491046,0.9998809523809523,5.952380952391201e-05,0.93125,0.005678209532243668,0.9999999999994992,0.0,0.9313426788145075,0.005852281771093118
