model,selected_trial_id,epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,lr,epoch_time_s,cum_time_s,is_best
TCN,1,8.0,0.0386731714861733,0.9977976190476192,0.9977976812888224,0.9744424481200478,0.83125,0.831561902896901,2.5e-05,279.93742712400854,2240.4813903737813,1.0
TCN,1,9.0,0.0233208128597055,0.9986309523809525,0.9986312429836138,1.0411264217275853,0.8288690476190477,0.8284226545771057,2.5e-05,280.3312107305974,2520.8126011043787,0.0
TCN,1,10.0,0.0179217972641899,0.999345238095238,0.9993452592014131,1.0172969924911786,0.8395833333333333,0.8399408179839277,2.5e-05,280.09830527193844,2800.910906376317,1.0
TCN,1,11.0,0.014283156714269,0.9975,0.9974988944420892,1.2424975765371955,0.8380952380952381,0.8374030490650844,1.25e-05,279.8299939837307,3080.740900360048,0.0
TCN,1,12.0,0.0109188370122796,0.999702380952381,0.9997023596478036,1.1637015025135076,0.8413690476190476,0.8413562460697847,1.25e-05,280.1084837205708,3360.8493840806186,1.0
TCN,1,13.0,0.0083929642893019,0.9998214285714284,0.9998214072896446,1.1661271565068754,0.8485119047619047,0.8484153919443046,1.25e-05,281.0888927131891,3641.938276793808,1.0
TCN,1,14.0,0.0073265202627295,0.9998214285714284,0.999821449806657,1.1814769021949587,0.84375,0.8441645415517823,6.25e-06,280.4617925640196,3922.4000693578273,0.0
TCN,1,15.0,0.0061257075908638,0.9998809523809524,0.9998809523728592,1.267723231841506,0.8395833333333333,0.8399824607445204,6.25e-06,279.23820226453245,4201.63827162236,0.0
TCN,1,16.0,0.005862403512001,0.9998809523809524,0.9998809523804516,1.2048810236565275,0.8455357142857143,0.8455774864755102,6.25e-06,281.0844341479242,4482.722705770284,0.0
TCN,1,17.0,0.0057529921971616,0.9998809523809524,0.9998809523728592,1.2982515767593836,0.8479166666666667,0.8480896769399687,3.125e-06,279.3537906240672,4762.076496394351,0.0
TCN,1,18.0,0.004548935301247,0.9998809523809524,0.9998809523728592,1.2837013504281385,0.8470238095238095,0.8471812630934193,3.125e-06,281.36972894333303,5043.446225337684,0.0
Transformer,2,1.0,2.3128645898046947,0.5117261904761905,0.5041251013049474,2.203860182563464,0.3660714285714285,0.3520898074034393,9.779754323328192e-05,36.703525779768825,36.703525779768825,1.0
Transformer,2,2.0,1.6801399959269023,0.583452380952381,0.577058295513207,2.17143923952466,0.4169642857142857,0.3942551683276162,9.140576474687264e-05,27.475096337497234,64.17862211726606,1.0
Transformer,2,3.0,1.3684234411375864,0.6830357142857143,0.6778050960955899,2.0306718532528194,0.4636904761904762,0.4451387632968389,8.14503363531613e-05,26.88890011422336,91.06752223148942,1.0
Transformer,2,4.0,1.144310859044393,0.7475595238095238,0.7422813766420493,1.9153495923394248,0.5178571428571429,0.5017319687195952,6.890576474687264e-05,26.811734553426504,117.87925678491592,1.0
Transformer,2,5.0,0.9935884171440488,0.7900595238095238,0.7830060142909429,1.8977443310476485,0.5392857142857143,0.5224742284198886,5.5e-05,25.268109779804945,143.14736656472087,1.0
Transformer,2,6.0,0.8895578991231464,0.8211309523809524,0.8170410987625845,1.840789940669423,0.5729166666666666,0.5589088091167961,4.109423525312737e-05,27.355817165225744,170.5031837299466,1.0
Transformer,2,7.0,0.8148912945531663,0.8398809523809524,0.8347317804318055,1.8673523349421368,0.5735119047619047,0.5603785262194133,2.854966364683872e-05,27.357408860698342,197.86059259064496,1.0
Transformer,2,8.0,0.7652883492764972,0.8576785714285714,0.8543486068604124,1.848499157173293,0.5854166666666667,0.573586634962167,1.859423525312737e-05,26.00080062635243,223.86139321699736,1.0
Transformer,2,9.0,0.7380595132566634,0.8660714285714286,0.8626037702710131,1.8377304477351053,0.5955357142857143,0.5836023237334819,1.2202456766718091e-05,27.5105595048517,251.37195272184908,1.0
Transformer,2,10.0,0.7160518016417822,0.8707142857142857,0.8668604188242685,1.842189151332492,0.5973214285714286,0.5842660111108,0.0001,27.115757543593645,278.4877102654428,1.0
Transformer,2,11.0,0.7175041122095925,0.8988095238095238,0.8966503042345914,1.755157449273836,0.6220238095238095,0.6099079944864955,9.94459753267812e-05,26.933377228677276,305.42108749412,1.0
Transformer,2,12.0,0.6517173993303662,0.9020833333333332,0.8976263425362235,1.8725319432360783,0.6178571428571429,0.6024881608586651,9.779754323328192e-05,28.651758352294564,334.07284584641457,0.0
Transformer,2,13.0,0.5931789936338152,0.9396428571428572,0.9387424817099642,1.8070693525530044,0.643154761904762,0.6354361756194483,9.509529358847657e-05,25.990434039384127,360.0632798857987,1.0
Transformer,2,14.0,0.5504369288682938,0.945654761904762,0.9448101867913116,1.791364211553619,0.6502976190476191,0.6403786259235525,9.140576474687264e-05,28.01105695217848,388.0743368379772,1.0
Transformer,2,15.0,0.5124074724174681,0.961904761904762,0.961429198191789,1.7614475471632822,0.6654761904761904,0.6563055544503368,8.681980515339464e-05,27.41087794862688,415.4852147866041,1.0
Transformer,2,16.0,0.4784651211897532,0.9658928571428572,0.965430698817043,1.807951701255072,0.6657738095238095,0.6569019650006062,8.14503363531613e-05,26.88856097124517,442.3737757578492,1.0
Transformer,2,17.0,0.4550398092042832,0.9698809523809524,0.9694142601065816,1.807873802951404,0.6636904761904762,0.6534360682350538,7.542957248827961e-05,27.784850757569075,470.1586265154183,0.0
Transformer,2,18.0,0.433724907040596,0.9783928571428572,0.9782419529144858,1.769383178722291,0.6764880952380953,0.6684085609815417,6.890576474687264e-05,25.670407112687823,495.8290336281061,1.0
