model,epoch,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std,test_loss_mean,test_loss_std,train_acc_mean,train_acc_std,val_acc_mean,val_acc_std,test_acc_mean,test_acc_std,train_f1_mean,train_f1_std,val_f1_mean,val_f1_std,test_f1_mean,test_f1_std,lr_mean,lr_std,epoch_time_sec_mean,epoch_time_sec_std
GRU,17,0.0023730286444936,0.00043436053708122423,0.8908659114881136,0.22114542468372347,0.9195633880444681,0.12678488474875882,0.9998035714285715,0.00016847563266159224,0.8462797619047618,0.03401353015156066,0.8422916666666668,0.018619417326591867,0.9999761904726527,4.161940404558407e-05,0.845991435321595,0.0345281620727536,0.8419242855557838,0.018990642537268163,3.3749999999999994e-05,7.905694150420947e-06,23.0895608138293,0.9517546597349362
GRU,18,0.00215436175891326,0.0003546134720803432,0.8935655433807655,0.2136975355100588,0.931552729512708,0.1302820235082723,0.9998214285714285,0.00010499013139144479,0.8476785714285715,0.032906852206594235,0.8421875,0.019206599654629394,0.9999761904726527,4.161940404558407e-05,0.8474416790233142,0.033347144696396575,0.8419390746905844,0.0195385215206389,2.4375e-05,9.057110466368398e-06,23.179104953631757,0.6926561535109983
GRU,19,0.00200080120776376,0.000456417246653024,0.9056378851839899,0.210868395957154,0.9375425905652446,0.1353306353779603,0.9998690476190477,0.00013398367473120573,0.8469940476190476,0.031968297438732446,0.8426302083333332,0.019325907444246847,0.9999821428543644,4.0175514512034676e-05,0.8466617360509995,0.0323270440424119,0.84228454868261,0.019768328430230124,1.875e-05,0.0,22.720870243944226,0.7763863931452173
GRU,20,0.0018085725690636697,0.0003066019612368551,0.906462647542399,0.2202416230372367,0.9478453679047802,0.13084866960548863,0.9998690476190475,0.00011153547081393941,0.8480952380952381,0.0324807102085422,0.8428645833333335,0.01935985755845432,0.9999821428543644,4.0175514512034676e-05,0.8479381612707687,0.03287529535021635,0.8424763338134907,0.01981868067440386,1.6874999999999997e-05,3.9528470752104736e-06,23.570092223584652,1.824288015160944
GRU,21,0.00163282928864157,0.00018814796586139453,0.915805911198099,0.21184768695612774,0.953114278866251,0.1337135648408834,0.9999345238095237,5.919219797692853e-05,0.8474404761904761,0.03238421046478612,0.84296875,0.018707755265134966,0.9999821428543644,4.0175514512034676e-05,0.8471628132158825,0.03272639695110024,0.8426408425749177,0.01912214028215877,1.21875e-05,4.528555233184199e-06,23.937414599210022,1.214344060760914
GRU,22,0.0015452271437360501,0.0002252977121162828,0.9195792090920959,0.21206893509939595,0.9563626176441631,0.1334764950108069,0.9999226190476191,9.327507359956189e-05,0.8473214285714287,0.032719451160631643,0.8429166666666668,0.018668967130485183,0.9999821428543644,4.0175514512034676e-05,0.8470791342534947,0.033058959519993755,0.8425668789672873,0.019151842391387317,9.375e-06,0.0,46.36954343561084,72.88285602626124
GRU,23,0.0014525129972468701,0.00018004665988967744,0.9248042972340738,0.21396294883449543,0.9595560561027225,0.13158435044080388,0.9999285714285714,4.695301415161768e-05,0.8474107142857144,0.031981717508400016,0.8431770833333333,0.018656854543320466,0.9999940476177877,1.8823083711433655e-05,0.8471031104922544,0.03237362490467808,0.8427989834749796,0.019109677621958455,8.437499999999998e-06,1.9764235376052368e-06,33.51466927807778,31.33101286752081
GRU,24,0.00144130869777424,0.00024598370069299995,0.9275153462944858,0.21635080343853025,0.9655411004185378,0.13189995195641666,0.9999523809523809,7.317098775626811e-05,0.8478571428571428,0.03243328520853213,0.8433072916666667,0.01892482555353861,0.9999999999994993,0.0,0.8475162824441511,0.03281160418798916,0.8428978747164486,0.019373675798108912,6.09375e-06,2.2642776165920995e-06,23.24945962689817,1.154210602903898
GRU,25,0.00141518883052321,0.00016785027056674426,0.9304695671134444,0.21577395375222405,0.9666739318122957,0.1300795564562328,0.9999166666666668,6.986832087966883e-05,0.8480059523809524,0.03272006778785497,0.843515625,0.018347602197943097,0.9999999999994993,0.0,0.8477453326770984,0.03307931319220952,0.8431509587114332,0.01875650478812957,4.6875e-06,0.0,23.42642967607826,1.3601992151113467
LSTM,1,1.3186725875763665,0.033428123979275276,0.9746301299333574,0.1141317342282045,1.0177902290907999,0.09180116897815936,0.5344464285714285,0.011976833755221034,0.6504166666666666,0.03780613264948965,0.6407552083333334,0.03649164524775132,0.7364055223507601,0.024717754483455295,0.6416569251020801,0.04014751388326196,0.6338433042519714,0.03822587560953819,0.0006,0.0,24.55043018683791,0.7765772064990049
LSTM,2,0.6403267256475631,0.030272527165271745,0.8195169226505927,0.13482962268679108,0.8458205723296851,0.09592069641415145,0.7722380952380952,0.013404013577841552,0.7178571428571429,0.03595980423731607,0.7090625,0.024453850679978857,0.8436897733798666,0.015383772881417276,0.7112826406456989,0.03781893209158429,0.7055485710811812,0.02527856894740112,0.0006,0.0,34.41356813888997,34.76819836685533
LSTM,3,0.42173922317652474,0.028767591502931584,0.7138011273076492,0.14320957254957598,0.7786791772992971,0.10642236172534351,0.8532559523809524,0.013178100331886575,0.7694940476190476,0.03479025364762684,0.7506770833333334,0.027595484745814507,0.9035646175071385,0.014131466742843105,0.7678251724913762,0.034947726839869915,0.7484656817680325,0.029303716355876353,0.0006,0.0,23.571432370878757,1.7171552190011123
LSTM,4,0.29920687549738656,0.02739583990068469,0.6732930018624202,0.11735219976984163,0.7088382728527843,0.10299909311480906,0.9008333333333333,0.01221226532172609,0.7933333333333333,0.02881673791350805,0.7855989583333333,0.02021061893455959,0.9376608366331027,0.00823245979305493,0.7924831607838733,0.029174549988522668,0.7847388579207171,0.02135095537671188,0.0006,0.0,23.4139240026474,1.091108464168923
LSTM,5,0.22560299877964313,0.025327473106712194,0.6923522195443954,0.18478466088680653,0.7217657168636409,0.1402975378071682,0.927077380952381,0.010181779175227185,0.7987202380952381,0.04614877407924708,0.792578125,0.024336924821563806,0.9518147116532137,0.006879987232434003,0.7977071468297056,0.046839204041621216,0.7918190776453126,0.0255518447351698,0.0006,0.0,23.444075043871997,1.2066933958505341
LSTM,6,0.17762291008730727,0.015593530091052714,0.7260651027298133,0.1905544991821392,0.7348002573046445,0.13201005039920646,0.9435238095238094,0.0067490539448814306,0.8027678571428571,0.04208619342862532,0.795,0.02908926568489518,0.9648226948436726,0.004219273529254599,0.8013166482691181,0.0430166437586803,0.7944901093619345,0.02947658237967234,0.0005399999999999999,0.00012649110640673515,23.501159994490443,2.1739805702781245
LSTM,7,0.1304622811589922,0.018491418373821067,0.7164896947371641,0.18982209353383067,0.7474358833929485,0.11241583832197012,0.9606369047619048,0.00701371629297528,0.8113988095238096,0.041170288294582136,0.8044791666666666,0.02141259227258085,0.9730391567645513,0.009017377829393436,0.8103019905946974,0.04092112359581643,0.8034534199304761,0.02250840065227856,0.00039,0.0001449137674618944,23.376830090209843,0.9832348347073039
LSTM,8,0.08973622498980585,0.02775218673211951,0.7253822590991124,0.17068476974463934,0.7365223332144766,0.12564889847007712,0.9734583333333333,0.009508107508995648,0.8202976190476191,0.03404319031765801,0.81671875,0.02416745239383609,0.9859863399986881,0.006182419625442518,0.8200130387426467,0.0346185158321665,0.8165329621707755,0.02453012195229955,0.00035999999999999997,0.00012649110640673518,23.786859648674728,1.688108519847613
LSTM,9,0.06313234677201221,0.023169404421414113,0.7399710701233596,0.21168234899671776,0.7571948220617681,0.12108055238687228,0.9819880952380953,0.007649328055633121,0.8264880952380953,0.04006610263046507,0.8219791666666667,0.02174897560380294,0.9913145121360272,0.005119573763459264,0.8254756711404145,0.040841278537861896,0.8219588794705306,0.022249387495890473,0.00032999999999999994,9.486832980505137e-05,23.759081736952066,0.7981055875638395
LSTM,10,0.04670157808278283,0.016816362482944276,0.7861504762783824,0.19488041035106488,0.7941570300146122,0.11432734554414217,0.9871488095238096,0.0051190822257966,0.8222619047619049,0.03905022010307063,0.8209895833333334,0.017187149266904,0.9908835834858367,0.006531041358955597,0.82111287287184,0.04017236507319736,0.8207402873687446,0.017315294519929005,0.000225,0.0001457737973711325,22.85884479135275,1.299348517300819
LSTM,11,0.032579753620283904,0.01775798162756103,0.7710108712135947,0.19681118910145523,0.8018379668575412,0.12163883444165144,0.9916845238095238,0.006145033785443199,0.8330357142857142,0.0384421722979482,0.8265364583333333,0.02132254391263504,0.995677276459236,0.004649010084894073,0.8323188988806773,0.03839407583793777,0.8260042745356116,0.021748172057253806,0.00017999999999999998,6.324555320336759e-05,23.329815152287484,0.9879808666927398
LSTM,12,0.02221468560326663,0.008809969313837962,0.7982023240978569,0.21744327946630038,0.821266595546064,0.12823552309013173,0.9948452380952382,0.00291176296556735,0.8325892857142858,0.03887781517506603,0.8303645833333334,0.021564568696614064,0.9973977814832281,0.0020201655478135957,0.8322154229219821,0.03932397931755946,0.8303083574148935,0.021865369512842563,0.00016499999999999997,4.743416490252568e-05,22.95845223199576,0.7987227209888343
LSTM,13,0.01742235976031844,0.005967487689896193,0.8281408076268937,0.21155978733806496,0.8462417354040372,0.12384442152951425,0.9959702380952381,0.002146904247004226,0.834375,0.03609591353408187,0.8313802083333334,0.019833217379494953,0.9982023384441077,0.0006668185537426763,0.8338764833038473,0.03636617713479391,0.8311074842367431,0.02012253108652266,0.0001125,7.288689868556625e-05,22.962488038651646,0.7326962958149372
LSTM,14,0.012807211741805019,0.0038936231810095786,0.8268940811499071,0.19647061869537938,0.8598537231654457,0.12698544184034052,0.9973809523809525,0.0013206001025629877,0.8373214285714285,0.0347457969855818,0.8333072916666666,0.017895192132963936,0.9986474064413349,0.0014561040404359256,0.8363821100548291,0.0352197309244013,0.8330291321735137,0.01832790471963907,8.999999999999999e-05,3.1622776601683795e-05,23.407786628976464,1.1974169675185022
LSTM,15,0.00990840380106647,0.002884185169398042,0.8424915958405403,0.19568548531285643,0.8777414973473606,0.12710925224136338,0.9981607142857143,0.0008923940598044967,0.8382142857142858,0.03413799886844938,0.8325520833333334,0.017734695791001943,0.9992262069122336,0.00027056058420292793,0.8376450861452396,0.03477321550102252,0.8321431267675179,0.017987743939853446,8.249999999999999e-05,2.371708245126284e-05,23.831486956961452,0.9898823050228306
LSTM,16,0.00812836450409316,0.0017150460680844532,0.8502698214058736,0.20299711993371225,0.8899394390988468,0.12329850263894372,0.9985416666666668,0.0005973836991001711,0.840327380952381,0.03411436470722674,0.8336458333333333,0.018516176428862212,0.9994523483898756,0.00036356688220221526,0.8398500379180224,0.03468617724798239,0.8334553030815366,0.018931518027367134,5.625e-05,3.6443449342783126e-05,23.662636269256474,1.4976760419043453
LSTM,17,0.006527152617772369,0.0017609929058201442,0.8605458479345266,0.20085650160905624,0.8916374163266422,0.134205828536025,0.9989285714285714,0.0006037747640755108,0.8408035714285715,0.0344114350872559,0.835234375,0.019986420719216077,0.9995773849841566,0.00023383712196441955,0.8401790191045352,0.034919820318199006,0.835007700470884,0.020326390983040486,4.4999999999999996e-05,1.5811388300841898e-05,23.51948276385665,1.006421558418476
LSTM,18,0.00579963669251823,0.0011217330249176246,0.8769054494220161,0.19642176001882206,0.9098356892694847,0.1284040856452827,0.9991547619047619,0.0003209137558596285,0.8393154761904762,0.03512617910284048,0.8345572916666667,0.019700482106428142,0.9996309459163342,0.00020389358547327188,0.8390780968578639,0.035349352974816256,0.8342690191868709,0.020005846434028,4.124999999999999e-05,1.185854122563142e-05,23.966953802481292,1.3076192899396768
LSTM,19,0.005192181255136171,0.0011448427875254126,0.8999386882940218,0.211703472174348,0.922201462287964,0.12716865729500434,0.9992857142857143,0.0003086577219465157,0.839017857142857,0.036165973608868154,0.8347135416666667,0.018419578448642476,0.9997380888114419,0.00011971281468032106,0.8385503166047116,0.03652482259835639,0.8343612922689246,0.018783943771112525,2.8125e-05,1.8221724671391563e-05,23.49518649354577,1.0387807034984804
LSTM,20,0.0046481019230115595,0.0010662807584202515,0.9030925758770587,0.21557669954133662,0.9153405722360489,0.12603679397743386,0.9994642857142857,0.00019440394783998516,0.8397916666666667,0.036573938031359075,0.8371614583333333,0.018875787716832952,0.9997678528412935,0.00015484022159991352,0.8393658846177408,0.03694872673321398,0.8368846663311557,0.01929322195570275,2.2499999999999998e-05,7.905694150420949e-06,23.554699807986616,0.8361187230028165
LSTM,21,0.00410313705887108,0.0009361708864759561,0.9040833968172957,0.21351373398011736,0.9269207802504449,0.13189477617848583,0.9995238095238095,0.0001774657125000155,0.8401488095238095,0.03553954440819766,0.8373697916666666,0.018958718866908166,0.999803562879862,0.0001347212596742799,0.8397462149706938,0.03596879300659235,0.8370010960598284,0.019403595780458343,2.0624999999999996e-05,5.92927061281571e-06,23.530156989768148,0.9567227089075404
LSTM,22,0.0038220745906942894,0.0009435695693372666,0.9145026462802031,0.21798263812839128,0.9332249822984583,0.1295084882596883,0.9996011904761906,0.0001819564526683928,0.8407142857142856,0.036497097683648866,0.8370572916666668,0.01898207473172407,0.9998214242766996,0.00012231212359852388,0.8402799786967952,0.03678387630320605,0.8367805028475142,0.019333553274040523,1.40625e-05,9.110862335695781e-06,46.17171664200723,73.0482301662516
LSTM,23,0.00382668920783766,0.0008416710917516523,0.9183692754064534,0.2206451426693077,0.9397162583091297,0.12840167999223245,0.9995476190476191,0.00014634197551254637,0.8413095238095238,0.036115144550601025,0.8364322916666665,0.01902347265393994,0.9998154740185626,0.00011721342697345506,0.8408498363705512,0.03652752079639806,0.8361362397854324,0.01928214231383474,1.1249999999999999e-05,3.952847075210474e-06,33.52481497861445,31.815940155567873
LSTM,24,0.0035210027375391097,0.0007924513844795218,0.920378267721819,0.21982190999660295,0.9441274335817675,0.1327696692552796,0.9996190476190476,0.00015922541783925227,0.8415178571428571,0.03539964187759149,0.8370572916666668,0.01964954530861367,0.9998392814210753,0.00011586304056123597,0.8411800085267386,0.035854505137963455,0.8367347493978479,0.019899541677572796,1.0312499999999998e-05,2.964635306407855e-06,23.850408776663244,1.4608979652304472
LSTM,25,0.00338781922275106,0.0007889202040496403,0.9222794133219196,0.22131256444019126,0.9471232110187066,0.13426022670277124,0.9996607142857142,0.00014861097865930502,0.8426488095238096,0.03522790779826821,0.8373958333333335,0.019297872671890374,0.9998571385753274,0.00010574300758756825,0.8422723462953012,0.03566069847589645,0.8370822892163078,0.019658706672467177,7.03125e-06,4.555431167847891e-06,23.62778896652162,1.4025717914796039
LeNet,1,0.9163942589759827,0.04534947525968116,0.692607788626282,0.09227973426394243,0.6758444333239458,0.062056188489883486,0.69025,0.01623146364141432,0.7545535714285714,0.026572138681461636,0.7530208333333334,0.03132999983806887,0.8087589645876567,0.020896284344551173,0.7489889687169393,0.027165671284603458,0.7479935629256778,0.03519735956491418,0.0005,0.0,28.752384082973002,1.045882914858548
LeNet,2,0.4415118867953618,0.023143404281053655,0.5677438348839946,0.07418114017307534,0.5714879982242322,0.056848503849270544,0.8434821428571428,0.0077505115079210506,0.8035416666666666,0.020450685673899252,0.79859375,0.020569510090674724,0.8743369895235231,0.009472466004120236,0.8009414326770259,0.02033350080998244,0.7965678551054418,0.021023869131733788,0.0005,0.0,27.43986403141171,1.036610148727922
LeNet,3,0.3214131229335353,0.013778186797199063,0.5154817683256364,0.07845725947533928,0.5293832713669204,0.0796175570444162,0.8867440476190476,0.003977276449298524,0.8258333333333333,0.019284244506015794,0.8183854166666666,0.022844609990820938,0.9098320418905651,0.006596875623611829,0.8253891333204286,0.019519532326279718,0.8161642623474282,0.023345478629412754,0.0005,0.0,27.209595130756497,1.773349503399104
LeNet,4,0.2525708413010551,0.011559073569122487,0.5165931870884239,0.07813653202451624,0.5020965453331518,0.06681210746166169,0.9118333333333334,0.004186818238707196,0.8316964285714287,0.01745763981091657,0.8295312499999999,0.01547633753618569,0.9301937660577059,0.006746291872296067,0.8306500391736356,0.01761387471397259,0.8277092624037911,0.015866204639753245,0.0005,0.0,27.35578054226935,1.276957472411727
LeNet,5,0.20499555979952921,0.01282241733261859,0.5122133766761371,0.07776584528966915,0.5030916784666746,0.07171033154490235,0.9288630952380952,0.004389761566845823,0.8387202380952381,0.019671120639490856,0.8371614583333333,0.01720680120662392,0.9478062449864868,0.0037401901117788097,0.8374351738355259,0.019383808605514866,0.8357044892996175,0.017198378189754948,0.0005,0.0,27.1948168406263,1.3070527483488994
LeNet,6,0.17074900347349184,0.011223238874518492,0.5091971858539701,0.07765309544706885,0.49113068329711196,0.07661873354606229,0.9414583333333333,0.004126721794165479,0.8428869047619048,0.01521351279594364,0.8468229166666668,0.01910266652194026,0.9577972705741955,0.005876749807370638,0.8419684870414029,0.015153933390066841,0.845708068729128,0.01979573731065639,0.000475,7.905694150420948e-05,26.77145141195506,1.9984675354425174
LeNet,7,0.13962765111312975,0.008729090274804221,0.5382802322846414,0.1237651965733223,0.5327195143743545,0.11256834121915926,0.9530654761904762,0.0034148030147622393,0.8409821428571428,0.027326280390170342,0.8399218749999999,0.023604104990970706,0.9600708550190931,0.006868463807233863,0.839973677533045,0.027622648804838144,0.8384896450461783,0.024384439117732658,0.00042500000000000003,0.00012076147288491198,27.043271056003867,0.8133720733690877
LeNet,8,0.11410072412306349,0.015389954590421744,0.5390683897596612,0.09680523120891797,0.5329332788553651,0.10865773490734797,0.9630535714285713,0.005942852823775693,0.8472619047619048,0.020919982316338067,0.8459114583333334,0.022032559910931362,0.9699892644845344,0.007972452123834677,0.8468525992578761,0.020211392685021676,0.8444269350777258,0.02276538539436845,0.000375,0.00013176156917368248,27.224507581070064,1.6974395569129628
LeNet,9,0.09062966460911995,0.014934474304705375,0.5442396839437112,0.10148074037402684,0.5384684435167916,0.1063435653711719,0.970827380952381,0.006612440675962437,0.8466369047619047,0.02171148574639004,0.8461458333333333,0.019808335451432568,0.9790659179093033,0.005976512979813264,0.8460669282181114,0.021897482356120712,0.8450477660215894,0.020212410952666307,0.00027499999999999996,7.905694150420948e-05,26.990037600509822,0.9419829604532943
LeNet,10,0.066777832444225,0.015496538732581644,0.5447637182380692,0.08532294145392436,0.5460422641207621,0.11307112916577931,0.9802619047619048,0.005909381726630165,0.8514880952380952,0.01540607846651123,0.8502864583333333,0.020521923881766758,0.9831401519217557,0.01113171669049822,0.8500950208217064,0.015917349462612217,0.8484640807006517,0.021388370215368154,0.00026250000000000004,9.223309842157773e-05,27.628629758767783,1.2592225142630693
LeNet,11,0.05616110655239644,0.011780273307332457,0.5776437535949152,0.09582923845588771,0.5463656781721913,0.11199538006265009,0.984095238095238,0.004479629715558109,0.8469345238095238,0.01781468166016617,0.8515885416666666,0.02306168930393681,0.9870691044355316,0.005012881389724749,0.8461793909564573,0.01707595359404104,0.850559414611773,0.023564679018719847,0.0001875,6.588078458684124e-05,26.87908552903682,1.373829137926996
LeNet,12,0.04175684507758841,0.007340210163211848,0.5562053476426856,0.10674092508628383,0.5503902755829571,0.12898654521988018,0.9893988095238095,0.002700228439054522,0.8579464285714286,0.019402920717987545,0.8572135416666666,0.021926626276357226,0.9926395511448762,0.003217111272171373,0.8571892241697796,0.0190901733558505,0.8562293322743711,0.022424168449991424,0.00013749999999999998,3.952847075210474e-05,26.68966734111309,0.8385193884423794
LeNet,13,0.0323441555528413,0.009166815539507272,0.5620492299672601,0.08143786827920099,0.5525077286029637,0.1250213558305334,0.9929880952380952,0.00299699080623685,0.8573809523809525,0.016503953464844887,0.8585677083333334,0.023542220397658645,0.995308335590804,0.0023574417606363656,0.8569290367859395,0.016407129598737025,0.8574468717120338,0.023749377458564962,0.00013125000000000002,4.6116549210788864e-05,27.463136080279945,0.996565599301773
LeNet,14,0.02800920551376679,0.007426796940933151,0.5759830422116161,0.10240040437681087,0.5679386829088162,0.11754757598478188,0.994125,0.002192087700865125,0.8571726190476191,0.01973406055386379,0.8582552083333332,0.020813448988717353,0.9955577074886097,0.0019906342861445406,0.8565924628795456,0.019987622262413067,0.8568955442603909,0.021378587056439354,0.00010625000000000001,5.929270612815712e-05,27.041554397717118,0.8257557845821932
LeNet,15,0.02364167359329402,0.0071777769102774865,0.5854088835092749,0.0982804378314149,0.5787898554351955,0.14013143143066667,0.995577380952381,0.002087212940962677,0.8570833333333333,0.016457971546106336,0.8578125,0.02293178688900713,0.9964513162489552,0.002469217764443638,0.8564787767079978,0.016521695572088758,0.8565963257706848,0.02373658053124294,6.874999999999999e-05,1.976423537605237e-05,26.55714018587023,1.5225385600780563
LeNet,16,0.01913863851626709,0.007431126167162835,0.5879940534056793,0.09599317592616201,0.5708448984907606,0.125500216726029,0.9972916666666667,0.00160094582226415,0.8577380952380953,0.01642277138625023,0.8602343750000001,0.022453645907834153,0.9978389064618851,0.0014156380609708047,0.8569942578566752,0.016562439699915645,0.8593692536883546,0.022845984847535805,6.562500000000001e-05,2.3058274605394432e-05,32.94833898749202,17.35855860590495
LeNet,17,0.01709984385257669,0.006649660494177881,0.5945163837554623,0.10860411316039441,0.5803468259492661,0.1360088723375016,0.9977738095238096,0.001331347727863284,0.8585714285714285,0.019401779398801496,0.8598697916666668,0.023281518636075527,0.9985116963172669,0.0010354349166214955,0.8579499399245935,0.01967132056568915,0.8588561858440087,0.02381900775546941,5.3125000000000004e-05,2.964635306407856e-05,26.882906110212208,1.0635698721831193
LeNet,18,0.015195911789933781,0.0063428160667645325,0.5950125735685392,0.10445683415963265,0.5854761435248368,0.13357146254977578,0.9982738095238096,0.0011555729982985,0.8602083333333332,0.01838936264983563,0.8606510416666666,0.02290892190785778,0.9986069527527517,0.0011658442257985694,0.8595710937429171,0.018607541827358975,0.8596843873182756,0.023285082854375822,3.4374999999999995e-05,9.882117688026186e-06,27.33080366384238,1.3495098657427662
LeNet,19,0.01362226303418471,0.006686042517857501,0.6017590389457408,0.1058929001956599,0.5894545677027846,0.1322616661464493,0.9986011904761904,0.0012708484349126838,0.8599702380952381,0.018168715905487662,0.8609375,0.021623819702143356,0.9989582694457229,0.0009023945890001303,0.8593563885059456,0.01833943511337568,0.8598971852900108,0.022084567682011398,3.2812500000000005e-05,1.1529137302697216e-05,55.907353488728404,91.03092643176312
LeNet,20,0.01272449995861162,0.006252558367237376,0.6041301763848423,0.10654913857044981,0.5935676369705482,0.13484305069509928,0.9987678571428571,0.0010677663749594707,0.860029761904762,0.01759063135525391,0.8610416666666666,0.02230115646914106,0.998982105681459,0.0009275002437738407,0.859450827932713,0.01772227393166183,0.8601096461293709,0.02268353081519963,2.6562500000000002e-05,1.482317653203928e-05,31.472128561511635,14.02670744631557
LeNet,21,0.01192750599696518,0.006104380030450097,0.6077151962977028,0.10895684759951381,0.5958441224719563,0.12855326286849875,0.9988571428571429,0.0010316697163472866,0.8613988095238095,0.01846680290648051,0.8624479166666668,0.02143721148979814,0.999077388685231,0.0009154479311700378,0.860895064648647,0.018616277401693842,0.8614810052069238,0.021690658776193326,1.7187499999999998e-05,4.941058844013093e-06,27.00966788660735,0.8188993686958016
LeNet,22,0.011197501177589058,0.006274635308557507,0.613290282480371,0.10825255295985883,0.5980634318094602,0.1322322383834497,0.9990178571428572,0.0009639876409123242,0.8601190476190477,0.01771104254319156,0.8617968749999999,0.021516591655822547,0.9991190527981259,0.0008501285847767092,0.8594602986917002,0.017898354405666235,0.8608674933188352,0.021842062168473262,1.6406250000000002e-05,5.764568651348608e-06,27.658411628380417,1.1888507492473284
LeNet,23,0.01080400409584948,0.006017949732274123,0.6174110520463626,0.11119849344693532,0.6024944239612864,0.1337604671019316,0.999065476190476,0.0008761892181380235,0.8604166666666666,0.01839736207908305,0.8615885416666667,0.021789837117138704,0.9991845525211124,0.0008060297503865658,0.8598370104641718,0.018536373918089915,0.8606046052687027,0.022156144515839866,1.3281250000000001e-05,7.41158826601964e-06,27.245216326229276,1.219352831948689
LeNet,24,0.01038656575410133,0.005939147414334163,0.619090975707591,0.1080955553341357,0.6009943682805104,0.13537095993197013,0.9991249999999999,0.0008635170470825843,0.8604761904761904,0.018358697152818435,0.8616666666666667,0.020718651367007287,0.9991666502293824,0.0009328693725959272,0.8597564507993954,0.01847359795450981,0.8607620058533769,0.02111900463769917,8.593749999999999e-06,2.4705294220065464e-06,26.336140083707868,1.1607516671640628
LeNet,25,0.01008164444778642,0.006036357510073178,0.6182931482238316,0.10968575601960258,0.6030966810632674,0.13473907353443096,0.9991547619047619,0.000931399167473943,0.8609523809523809,0.018650160408027323,0.8615625,0.022001466986899233,0.9992440809552159,0.000799140081899226,0.860335747561743,0.0188820787043574,0.860615563756512,0.022364928578272103,8.203125000000001e-06,2.882284325674304e-06,27.01606065686792,0.8967492242963985
LeNet_LSTM,1,1.2712144235694365,0.0564522518340034,0.7455055181753067,0.08661723231192851,0.7695272183418275,0.06207913639751898,0.5502976190476191,0.019705088210554625,0.7233333333333334,0.030364663452706303,0.7110937500000001,0.03092037771290886,0.7467742256494623,0.02107411529091586,0.7110324677612894,0.02911811605082697,0.6994546072229605,0.03258150452809539,0.0006,0.0,26.38829843811691,1.000006855062591
LeNet_LSTM,2,0.5831169035951447,0.04017093906593182,0.5842540104367904,0.0802527680577906,0.5863428352493794,0.05499786278817223,0.7801845238095237,0.011333949187949052,0.7863392857142857,0.02079145924019908,0.7768229166666666,0.026333434972553506,0.82716884732315,0.02230035769693194,0.7896589025824634,0.02399922299566174,0.7703889872978745,0.030908405792405353,0.0006,0.0,25.22886939570308,0.8819265890426143
LeNet_LSTM,3,0.4124269847917466,0.025534582188311904,0.4799468960045349,0.10276731024890291,0.49370402756767967,0.05396169497184302,0.8519583333333334,0.011513492432771923,0.8365178571428572,0.02947949676839501,0.827421875,0.022404259961861198,0.887118393839395,0.020712191976478517,0.8339883905580654,0.030649596425840867,0.8247522028613636,0.024680665571221123,0.0006,0.0,25.14772353321314,1.2407718770583027
LeNet_LSTM,4,0.30621080059458994,0.020355054677788965,0.45292873168896347,0.13277123928472112,0.4358204969251528,0.07179028643784222,0.8961904761904762,0.010424128091119447,0.8578273809523809,0.03209783062728037,0.8576822916666667,0.021797789360329597,0.9212160494165126,0.015824965412269243,0.8574020994759595,0.03209161453981078,0.8575234551693164,0.022109373127677058,0.0006,0.0,24.775659998878837,0.9735352595542849
LeNet_LSTM,5,0.2456943440941576,0.02263637250083117,0.40536659492623234,0.09007307443669735,0.42210884909067925,0.05648264323737453,0.9174821428571429,0.010890455325456667,0.8748214285714285,0.019474385758741476,0.8669010416666667,0.010594154857244407,0.9353370023758376,0.016222652918362564,0.8745921045881568,0.019608759664057007,0.8663279439390206,0.01072870045505975,0.0006,0.0,24.74520080573857,0.6301584956835351
LeNet_LSTM,6,0.202758849760652,0.026192471306097215,0.376153930610578,0.08070739659044808,0.38909894142629736,0.05301929995489421,0.9331011904761904,0.011326339837382042,0.8900892857142857,0.012979019217425848,0.8828906249999999,0.012545760423373888,0.9522309151354896,0.0114106537761926,0.8900587494958296,0.013506601421067022,0.8828073586323899,0.012080848463673934,0.0006,0.0,24.788201959989966,1.1910708463102722
LeNet_LSTM,7,0.17441700489292125,0.017285325628544145,0.38983392117788923,0.09278154681291748,0.40831291709716117,0.05146521016466715,0.9435595238095239,0.007898211172976488,0.8850595238095238,0.019936181721878773,0.8835677083333333,0.009905308877190364,0.9573549801912064,0.012438718522027556,0.8843975680902216,0.02122146310869531,0.8830588878227866,0.009790075178656153,0.0006,0.0,24.405514338053763,1.1175505181004997
LeNet_LSTM,8,0.1478715169707405,0.01881716408203947,0.4012731957619654,0.0937530162755673,0.39999750044526683,0.06441935264231288,0.9523988095238096,0.0070516693682641535,0.8903571428571428,0.017351868287921624,0.885546875,0.012522434776568465,0.9642006416204152,0.007382791897926108,0.8892632952818094,0.01684589164248119,0.8852019754829341,0.012557303602015863,0.00057,9.486832980505137e-05,25.612008478306233,0.7951490022728787
