model,seed,epoch,train_acc,val_acc,test_acc
ResNet18,45,1,0.79375,0.8297619047619048,0.8005208333333333
ResNet18,45,2,0.901547619047619,0.8419642857142857,0.8666666666666667
ResNet18,45,3,0.9332142857142856,0.8678571428571429,0.8776041666666666
ResNet18,45,4,0.94625,0.899702380952381,0.8854166666666666
ResNet18,45,5,0.9567261904761905,0.9014880952380953,0.8838541666666667
ResNet18,45,6,0.9628571428571427,0.8705357142857143,0.8526041666666667
ResNet18,45,7,0.9677976190476192,0.8964285714285715,0.8848958333333333
ResNet18,45,8,0.9754166666666668,0.91875,0.8809895833333333
ResNet18,45,9,0.9900595238095238,0.9020833333333332,0.9026041666666668
ResNet18,45,10,0.991547619047619,0.9050595238095238,0.9138020833333332
ResNet18,45,11,0.9914880952380952,0.913095238095238,0.8953125
ResNet18,45,12,0.9960714285714286,0.912797619047619,0.89296875
ResNet18,45,13,0.9976785714285714,0.9160714285714284,0.8963541666666667
ResNet18,45,14,0.9978571428571428,0.9172619047619048,0.8981770833333333
ResNet18,45,15,0.9986309523809525,0.9160714285714284,0.90390625
ResNet18,45,16,0.999404761904762,0.9169642857142856,0.9098958333333332
ResNet18,45,17,0.9991666666666666,0.9157738095238096,0.9026041666666668
ResNet18,45,18,0.999404761904762,0.9154761904761904,0.90546875
ResNet18,45,19,0.9998809523809524,0.9172619047619048,0.9098958333333332
ResNet18,45,20,0.9995833333333334,0.9196428571428572,0.9091145833333332
ResNet18,45,21,0.9998214285714284,0.918154761904762,0.9049479166666666
ResNet18,45,22,0.9999404761904762,0.9196428571428572,0.9080729166666668
ResNet18,45,23,0.9999404761904762,0.9208333333333332,0.9072916666666668
ResNet18,45,24,0.9998809523809524,0.9196428571428572,0.9057291666666668
ResNet18,45,25,0.9999404761904762,0.919345238095238,0.9059895833333332
MobileNet_V2,45,1,0.6203571428571428,0.7961309523809523,0.7716145833333333
MobileNet_V2,45,2,0.8198809523809524,0.8217261904761904,0.8372395833333334
MobileNet_V2,45,3,0.8864285714285715,0.8613095238095239,0.8546875
MobileNet_V2,45,4,0.9130357142857144,0.8627976190476191,0.8638020833333333
MobileNet_V2,45,5,0.9245238095238096,0.8913690476190477,0.878125
MobileNet_V2,45,6,0.9388095238095238,0.8916666666666667,0.87265625
MobileNet_V2,45,7,0.943095238095238,0.8818452380952381,0.87109375
MobileNet_V2,45,8,0.9535714285714286,0.9029761904761904,0.8848958333333333
MobileNet_V2,45,9,0.9780357142857142,0.9050595238095238,0.87890625
MobileNet_V2,45,10,0.9802380952380952,0.9002976190476191,0.8854166666666666
MobileNet_V2,45,11,0.9841666666666666,0.8949404761904762,0.8859375
MobileNet_V2,45,12,0.991309523809524,0.911904761904762,0.8888020833333333
MobileNet_V2,45,13,0.9953571428571428,0.9202380952380952,0.8890625
MobileNet_V2,45,14,0.9944642857142856,0.9110119047619047,0.8809895833333333
MobileNet_V2,45,15,0.9960119047619048,0.924702380952381,0.8966145833333333
MobileNet_V2,45,16,0.9985714285714286,0.918154761904762,0.8940104166666667
MobileNet_V2,45,17,0.9975595238095238,0.9157738095238096,0.8979166666666667
MobileNet_V2,45,18,0.9991666666666666,0.919047619047619,0.8979166666666667
MobileNet_V2,45,19,0.9995238095238096,0.9175595238095238,0.8981770833333333
MobileNet_V2,45,20,0.9992857142857144,0.918154761904762,0.9028645833333332
MobileNet_V2,45,21,0.9996428571428572,0.919940476190476,0.9018229166666668
MobileNet_V2,45,22,0.9992857142857144,0.9214285714285714,0.9020833333333332
MobileNet_V2,45,23,0.999702380952381,0.9211309523809524,0.9013020833333332
MobileNet_V2,45,24,0.9998214285714284,0.9214285714285714,0.9020833333333332
MobileNet_V2,45,25,0.9997619047619049,0.9220238095238096,0.9033854166666668
EfficientNet_B0,45,1,0.6298214285714285,0.8,0.76484375
EfficientNet_B0,45,2,0.8399404761904762,0.844047619047619,0.8341145833333333
EfficientNet_B0,45,3,0.8907142857142857,0.8875,0.8421875
EfficientNet_B0,45,4,0.920952380952381,0.9035714285714286,0.8796875
EfficientNet_B0,45,5,0.9367857142857144,0.8803571428571428,0.8403645833333333
EfficientNet_B0,45,6,0.94125,0.875297619047619,0.8583333333333333
EfficientNet_B0,45,7,0.9458928571428572,0.9101190476190476,0.8828125
EfficientNet_B0,45,8,0.9427380952380952,0.887797619047619,0.8778645833333333
EfficientNet_B0,45,9,0.9598214285714286,0.9044642857142856,0.8825520833333333
EfficientNet_B0,45,10,0.9682142857142856,0.918154761904762,0.9171875
EfficientNet_B0,45,11,0.9823214285714286,0.913095238095238,0.890625
EfficientNet_B0,45,12,0.986845238095238,0.9166666666666666,0.9015625
EfficientNet_B0,45,13,0.9900595238095238,0.9122023809523808,0.9015625
EfficientNet_B0,45,14,0.9933928571428572,0.91875,0.9013020833333332
EfficientNet_B0,45,15,0.9945238095238096,0.9169642857142856,0.90625
EfficientNet_B0,45,16,0.9955357142857144,0.9208333333333332,0.9018229166666668
EfficientNet_B0,45,17,0.9977976190476192,0.9196428571428572,0.9046875
EfficientNet_B0,45,18,0.9975595238095238,0.9252976190476192,0.90390625
EfficientNet_B0,45,19,0.9976190476190476,0.9261904761904762,0.9026041666666668
EfficientNet_B0,45,20,0.9975595238095238,0.9208333333333332,0.8854166666666666
EfficientNet_B0,45,21,0.9992857142857144,0.924404761904762,0.8986979166666667
EfficientNet_B0,45,22,0.99875,0.9229166666666668,0.90234375
EfficientNet_B0,45,23,0.9988095238095238,0.924702380952381,0.8932291666666666
EfficientNet_B0,45,24,0.9992857142857144,0.9241071428571428,0.89765625
EfficientNet_B0,45,25,0.9989285714285714,0.9232142857142858,0.8911458333333333
LSTM,45,1,0.5311309523809524,0.6526785714285714,0.6802083333333333
LSTM,45,2,0.754702380952381,0.6952380952380952,0.7315104166666667
LSTM,45,3,0.8263690476190476,0.736904761904762,0.75625
LSTM,45,4,0.8708928571428571,0.7541666666666667,0.7692708333333333
LSTM,45,5,0.9038095238095238,0.7336309523809523,0.78828125
LSTM,45,6,0.9298214285714286,0.7470238095238095,0.8044270833333333
LSTM,45,7,0.9530357142857144,0.7651785714285714,0.81015625
LSTM,45,8,0.971904761904762,0.7732142857142857,0.83984375
LSTM,45,9,0.9826190476190476,0.7883928571428571,0.8390625
LSTM,45,10,0.9875,0.7758928571428572,0.8375
LSTM,45,11,0.99375,0.7833333333333333,0.8450520833333334
LSTM,45,12,0.9959523809523808,0.7767857142857143,0.8440104166666667
LSTM,45,13,0.9967857142857144,0.7845238095238095,0.8440104166666667
LSTM,45,14,0.9976190476190476,0.7961309523809523,0.8442708333333333
LSTM,45,15,0.998452380952381,0.8005952380952381,0.84375
LSTM,45,16,0.9988095238095238,0.8,0.84921875
LSTM,45,17,0.9989880952380952,0.7958333333333333,0.84765625
LSTM,45,18,0.999345238095238,0.7860119047619047,0.8479166666666667
LSTM,45,19,0.999404761904762,0.7860119047619047,0.8455729166666667
LSTM,45,20,0.9994642857142856,0.7872023809523809,0.8497395833333333
LSTM,45,21,0.999345238095238,0.7916666666666666,0.8479166666666667
LSTM,45,22,0.999702380952381,0.7889880952380952,0.8494791666666667
LSTM,45,23,0.9996428571428572,0.7892857142857143,0.84765625
LSTM,45,24,0.999702380952381,0.7919642857142857,0.8486979166666667
LSTM,45,25,0.999404761904762,0.79375,0.8486979166666667
GRU,45,1,0.5685119047619047,0.7169642857142857,0.72578125
GRU,45,2,0.8345833333333333,0.7431547619047619,0.8072916666666666
GRU,45,3,0.9198809523809524,0.7824404761904762,0.8114583333333333
GRU,45,4,0.9528571428571428,0.7761904761904762,0.8260416666666667
GRU,45,5,0.969404761904762,0.7729166666666667,0.83046875
GRU,45,6,0.9723214285714286,0.7895833333333333,0.8171875
GRU,45,7,0.990654761904762,0.7889880952380952,0.8489583333333334
GRU,45,8,0.9966666666666668,0.8092261904761905,0.8546875
GRU,45,9,0.9966666666666668,0.8041666666666667,0.85390625
GRU,45,10,0.9990476190476192,0.8151785714285714,0.8653645833333333
GRU,45,11,0.999404761904762,0.8142857142857143,0.8611979166666667
GRU,45,12,0.9986904761904762,0.8125,0.8619791666666666
GRU,45,13,0.9995238095238096,0.805952380952381,0.86640625
GRU,45,14,0.9996428571428572,0.8092261904761905,0.86640625
GRU,45,15,0.9997619047619049,0.8116071428571429,0.8635416666666667
GRU,45,16,0.9998809523809524,0.8107142857142857,0.8671875
GRU,45,17,0.9997619047619049,0.8139880952380952,0.8674479166666667
GRU,45,18,0.9998809523809524,0.8142857142857143,0.86796875
GRU,45,19,0.9998809523809524,0.8151785714285714,0.8697916666666666
GRU,45,20,0.9997619047619049,0.8133928571428571,0.8684895833333334
GRU,45,21,0.9998809523809524,0.8139880952380952,0.8692708333333333
GRU,45,22,0.9998809523809524,0.8130952380952381,0.8684895833333334
GRU,45,23,0.9998214285714284,0.8151785714285714,0.86875
GRU,45,24,0.9999404761904762,0.8142857142857143,0.8692708333333333
GRU,45,25,0.9998809523809524,0.8148809523809524,0.8692708333333333
CNN_LSTM,45,1,0.6755952380952381,0.7642857142857142,0.7770833333333333
CNN_LSTM,45,2,0.8463095238095238,0.8056547619047619,0.8322916666666667
CNN_LSTM,45,3,0.8860119047619047,0.8267857142857142,0.8302083333333333
CNN_LSTM,45,4,0.9198214285714286,0.81875,0.8328125
CNN_LSTM,45,5,0.9383333333333334,0.8193452380952381,0.8690104166666667
CNN_LSTM,45,6,0.9488690476190476,0.8175595238095238,0.8575520833333333
CNN_LSTM,45,7,0.9723214285714286,0.8529761904761904,0.8778645833333333
CNN_LSTM,45,8,0.9802380952380952,0.8589285714285714,0.88984375
CNN_LSTM,45,9,0.9817857142857144,0.8633928571428572,0.8888020833333333
CNN_LSTM,45,10,0.9873214285714286,0.8497023809523809,0.88046875
CNN_LSTM,45,11,0.9878571428571428,0.8610119047619048,0.8997395833333334
CNN_LSTM,45,12,0.9939880952380952,0.8514880952380952,0.8984375
CNN_LSTM,45,13,0.9966071428571428,0.8541666666666666,0.8958333333333334
CNN_LSTM,45,14,0.9963690476190477,0.8422619047619048,0.9020833333333332
CNN_LSTM,45,15,0.9983333333333332,0.8538690476190476,0.8955729166666667
CNN_LSTM,45,16,0.9985119047619048,0.8607142857142858,0.8919270833333334
CNN_LSTM,45,17,0.9980357142857142,0.8556547619047619,0.8953125
CNN_LSTM,45,18,0.9986309523809525,0.8625,0.8963541666666667
CNN_LSTM,45,19,0.9996428571428572,0.856845238095238,0.8947916666666667
CNN_LSTM,45,20,0.999345238095238,0.862202380952381,0.8921875
CNN_LSTM,45,21,0.999404761904762,0.8544642857142857,0.8953125
CNN_LSTM,45,22,0.9995833333333334,0.8586309523809523,0.8955729166666667
CNN_LSTM,45,23,0.999345238095238,0.8556547619047619,0.89375
CNN_LSTM,45,24,0.9996428571428572,0.8529761904761904,0.8966145833333333
CNN_LSTM,45,25,0.9996428571428572,0.8526785714285714,0.8971354166666666
LeNet_LSTM,45,1,0.5511309523809523,0.7148809523809524,0.7158854166666667
LeNet_LSTM,45,2,0.7826190476190477,0.762797619047619,0.7911458333333333
LeNet_LSTM,45,3,0.8596428571428572,0.8020833333333334,0.8596354166666667
LeNet_LSTM,45,4,0.9035119047619048,0.843452380952381,0.8778645833333333
LeNet_LSTM,45,5,0.9183928571428572,0.8550595238095238,0.8682291666666667
LeNet_LSTM,45,6,0.944404761904762,0.8898809523809523,0.8971354166666666
LeNet_LSTM,45,7,0.9454166666666668,0.8708333333333333,0.89375
LeNet_LSTM,45,8,0.963095238095238,0.8645833333333334,0.89375
LeNet_LSTM,45,9,0.966904761904762,0.8836309523809524,0.8979166666666667
LeNet_LSTM,45,10,0.981547619047619,0.8738095238095238,0.9005208333333333
LeNet_LSTM,45,11,0.9808333333333332,0.8741071428571429,0.8986979166666667
LeNet_LSTM,45,12,0.985297619047619,0.8711309523809524,0.8940104166666667
LeNet_LSTM,45,13,0.9883928571428572,0.8767857142857143,0.9036458333333334
LeNet_LSTM,45,14,0.991309523809524,0.8833333333333333,0.8997395833333334
LeNet_LSTM,45,15,0.9921428571428572,0.8654761904761905,0.8986979166666667
LeNet_LSTM,45,16,0.9936904761904762,0.8738095238095238,0.90234375
LeNet_LSTM,45,17,0.9927976190476192,0.8767857142857143,0.8979166666666667
LeNet_LSTM,45,18,0.9951785714285716,0.8696428571428572,0.8971354166666666
LeNet_LSTM,45,19,0.9954166666666666,0.8741071428571429,0.8979166666666667
LeNet_LSTM,45,20,0.9960714285714286,0.8770833333333333,0.89921875
LeNet_LSTM,45,21,0.9958928571428572,0.8678571428571429,0.8997395833333334
LeNet_LSTM,45,22,0.9964285714285714,0.8741071428571429,0.8997395833333334
LeNet_LSTM,45,23,0.9966071428571428,0.8723214285714286,0.9002604166666667
LeNet_LSTM,45,24,0.9960119047619048,0.8714285714285714,0.8989583333333333
LeNet_LSTM,45,25,0.9963095238095238,0.8744047619047619,0.90078125
TCN,45,1,0.5482738095238096,0.700595238095238,0.7177083333333333
TCN,45,2,0.820595238095238,0.7494047619047619,0.7848958333333333
TCN,45,3,0.8980357142857143,0.7574404761904762,0.7908854166666667
TCN,45,4,0.9311904761904762,0.799702380952381,0.8231770833333333
TCN,45,5,0.9520238095238096,0.7559523809523809,0.8049479166666667
TCN,45,6,0.96625,0.7979166666666667,0.8236979166666667
TCN,45,7,0.9708333333333332,0.7973214285714286,0.8299479166666667
TCN,45,8,0.9854761904761904,0.7955357142857142,0.8315104166666667
TCN,45,9,0.9920833333333332,0.7827380952380952,0.828125
TCN,45,10,0.9916071428571428,0.8056547619047619,0.8372395833333334
TCN,45,11,0.994702380952381,0.8041666666666667,0.8408854166666667
TCN,45,12,0.9970238095238096,0.794047619047619,0.83828125
TCN,45,13,0.9969642857142856,0.8032738095238096,0.8361979166666667
TCN,45,14,0.9978571428571428,0.8008928571428572,0.83828125
TCN,45,15,0.998095238095238,0.8080357142857143,0.8458333333333333
TCN,45,16,0.998452380952381,0.8029761904761905,0.8424479166666666
TCN,45,17,0.9989285714285714,0.8035714285714286,0.8424479166666666
TCN,45,18,0.9990476190476192,0.8017857142857143,0.8411458333333334
TCN,45,19,0.9990476190476192,0.799404761904762,0.8450520833333334
TCN,45,20,0.9990476190476192,0.799404761904762,0.84140625
TCN,45,21,0.9992857142857144,0.8005952380952381,0.8442708333333333
TCN,45,22,0.999345238095238,0.799702380952381,0.84453125
TCN,45,23,0.9995238095238096,0.799702380952381,0.84453125
TCN,45,24,0.9992261904761904,0.8011904761904762,0.8447916666666667
TCN,45,25,0.9997619047619049,0.8029761904761905,0.8455729166666667
Transformer,45,1,0.3395833333333333,0.4211309523809524,0.45703125
Transformer,45,2,0.5904761904761905,0.5413690476190476,0.5875
Transformer,45,3,0.7273809523809524,0.5958333333333333,0.6520833333333333
Transformer,45,4,0.8035119047619048,0.6428571428571429,0.69296875
Transformer,45,5,0.8542857142857143,0.662797619047619,0.7114583333333333
Transformer,45,6,0.8919047619047619,0.6723214285714286,0.721875
Transformer,45,7,0.9123214285714286,0.6815476190476191,0.73828125
Transformer,45,8,0.9282738095238096,0.6741071428571429,0.7265625
Transformer,45,9,0.9391071428571428,0.6839285714285714,0.7268229166666667
Transformer,45,10,0.9463690476190476,0.6818452380952381,0.73125
Transformer,45,11,0.935,0.6729166666666667,0.7286458333333333
Transformer,45,12,0.9501190476190476,0.6880952380952381,0.7408854166666666
Transformer,45,13,0.9648809523809524,0.687202380952381,0.7354166666666667
Transformer,45,14,0.9735714285714284,0.6866071428571429,0.7455729166666667
Transformer,45,15,0.9801190476190476,0.6886904761904762,0.7346354166666667
Transformer,45,16,0.9858928571428572,0.687797619047619,0.7302083333333333
Transformer,45,17,0.9898214285714284,0.674702380952381,0.7221354166666667
Transformer,45,18,0.993095238095238,0.6842261904761905,0.740625
Transformer,45,19,0.993452380952381,0.6892857142857143,0.7390625
Transformer,45,20,0.9960119047619048,0.6863095238095238,0.74921875
Transformer,45,21,0.9964285714285714,0.6875,0.7408854166666666
Transformer,45,22,0.9977976190476192,0.6976190476190476,0.7471354166666667
Transformer,45,23,0.9979166666666668,0.6904761904761905,0.7390625
Transformer,45,24,0.9983333333333332,0.6934523809523809,0.7453125
Transformer,45,25,0.999345238095238,0.6979166666666666,0.7403645833333333
LeNet,46,1,0.6799404761904762,0.7991071428571429,0.75546875
LeNet,46,2,0.8408928571428571,0.8398809523809524,0.8067708333333333
LeNet,46,3,0.8822023809523809,0.8476190476190476,0.8057291666666667
LeNet,46,4,0.9048809523809525,0.8461309523809524,0.8205729166666667
LeNet,46,5,0.9201785714285714,0.8639880952380953,0.82109375
LeNet,46,6,0.9360714285714286,0.8642857142857143,0.82109375
LeNet,46,7,0.958452380952381,0.8788690476190476,0.8447916666666667
LeNet,46,8,0.9651785714285714,0.8782738095238095,0.8375
LeNet,46,9,0.9686309523809524,0.8794642857142857,0.8408854166666667
LeNet,46,10,0.9738095238095238,0.875297619047619,0.8388020833333333
LeNet,46,11,0.9827380952380952,0.881547619047619,0.8455729166666667
LeNet,46,12,0.9847023809523808,0.8886904761904761,0.8502604166666666
LeNet,46,13,0.9864285714285714,0.8869047619047619,0.8497395833333333
LeNet,46,14,0.9913690476190476,0.8803571428571428,0.8455729166666667
LeNet,46,15,0.9916666666666668,0.8833333333333333,0.8434895833333333
LeNet,46,16,0.993452380952381,0.8809523809523809,0.8390625
LeNet,46,17,0.9945833333333334,0.8869047619047619,0.8471354166666667
LeNet,46,18,0.995297619047619,0.8875,0.8421875
LeNet,46,19,0.9953571428571428,0.8886904761904761,0.85546875
LeNet,46,20,0.9961904761904762,0.8872023809523809,0.8494791666666667
LeNet,46,21,0.9961904761904762,0.8886904761904761,0.84921875
LeNet,46,22,0.996547619047619,0.8866071428571428,0.8484375
LeNet,46,23,0.996904761904762,0.8869047619047619,0.8481770833333333
LeNet,46,24,0.9969642857142856,0.8863095238095238,0.8502604166666666
LeNet,46,25,0.9967261904761904,0.8889880952380952,0.8489583333333334
ResNet18,46,1,0.7882142857142858,0.8738095238095238,0.84765625
ResNet18,46,2,0.9007738095238096,0.8863095238095238,0.8588541666666667
ResNet18,46,3,0.9252976190476192,0.9101190476190476,0.8838541666666667
ResNet18,46,4,0.9439880952380952,0.8910714285714286,0.86953125
ResNet18,46,5,0.9564880952380952,0.8866071428571428,0.87578125
ResNet18,46,6,0.9580357142857144,0.9133928571428572,0.8950520833333333
ResNet18,46,7,0.9833333333333332,0.9166666666666666,0.9096354166666668
ResNet18,46,8,0.9866666666666668,0.9327380952380953,0.9106770833333332
ResNet18,46,9,0.9873214285714286,0.9175595238095238,0.9106770833333332
ResNet18,46,10,0.9870238095238096,0.9220238095238096,0.8934895833333333
ResNet18,46,11,0.988452380952381,0.9166666666666666,0.9114583333333334
ResNet18,46,12,0.9959523809523808,0.9294642857142856,0.9158854166666668
ResNet18,46,13,0.9971428571428572,0.9327380952380953,0.909375
ResNet18,46,14,0.997202380952381,0.9345238095238096,0.9114583333333334
ResNet18,46,15,0.9988095238095238,0.9226190476190476,0.9177083333333332
ResNet18,46,16,0.9994642857142856,0.9267857142857144,0.9192708333333334
ResNet18,46,17,0.999702380952381,0.9279761904761904,0.9174479166666668
ResNet18,46,18,0.9996428571428572,0.925,0.9130208333333332
ResNet18,46,19,0.9997619047619049,0.9315476190476192,0.92578125
ResNet18,46,20,0.9997619047619049,0.9273809523809524,0.9192708333333334
ResNet18,46,21,0.9999404761904762,0.9315476190476192,0.9216145833333332
ResNet18,46,22,0.999702380952381,0.9300595238095238,0.9177083333333332
ResNet18,46,23,0.9999404761904762,0.9282738095238096,0.9244791666666666
ResNet18,46,24,0.9999404761904762,0.9303571428571428,0.9213541666666668
ResNet18,46,25,0.9999404761904762,0.930654761904762,0.9221354166666668
MobileNet_V2,46,1,0.6325595238095238,0.83125,0.7677083333333333
MobileNet_V2,46,2,0.8274404761904762,0.8806547619047619,0.8341145833333333
MobileNet_V2,46,3,0.8825,0.8821428571428571,0.85859375
MobileNet_V2,46,4,0.9032738095238096,0.875,0.8260416666666667
MobileNet_V2,46,5,0.9170833333333334,0.9053571428571427,0.8815104166666666
MobileNet_V2,46,6,0.933154761904762,0.8967261904761905,0.8755208333333333
MobileNet_V2,46,7,0.9379166666666666,0.9023809523809524,0.8763020833333334
MobileNet_V2,46,8,0.9464880952380952,0.9139880952380952,0.8765625
MobileNet_V2,46,9,0.9538690476190476,0.8982142857142857,0.87890625
MobileNet_V2,46,10,0.9595238095238096,0.8949404761904762,0.8731770833333333
MobileNet_V2,46,11,0.9611904761904762,0.918154761904762,0.88828125
MobileNet_V2,46,12,0.9816666666666668,0.9226190476190476,0.89375
MobileNet_V2,46,13,0.9854166666666668,0.9241071428571428,0.903125
MobileNet_V2,46,14,0.985,0.9229166666666668,0.8903645833333333
MobileNet_V2,46,15,0.9936309523809524,0.9288690476190476,0.91015625
MobileNet_V2,46,16,0.9959523809523808,0.9267857142857144,0.89921875
MobileNet_V2,46,17,0.9949404761904762,0.9226190476190476,0.9065104166666668
MobileNet_V2,46,18,0.9983928571428572,0.930654761904762,0.9151041666666668
MobileNet_V2,46,19,0.9990476190476192,0.9258928571428572,0.9122395833333332
MobileNet_V2,46,20,0.9988690476190476,0.9315476190476192,0.9083333333333332
MobileNet_V2,46,21,0.9989285714285714,0.931845238095238,0.9122395833333332
MobileNet_V2,46,22,0.9995833333333334,0.9303571428571428,0.9135416666666668
MobileNet_V2,46,23,0.999702380952381,0.9273809523809524,0.9065104166666668
MobileNet_V2,46,24,0.9997619047619049,0.9273809523809524,0.90859375
MobileNet_V2,46,25,0.9998214285714284,0.9273809523809524,0.9083333333333332
EfficientNet_B0,46,1,0.619702380952381,0.8276785714285714,0.7861979166666667
EfficientNet_B0,46,2,0.8376190476190476,0.8821428571428571,0.8330729166666667
EfficientNet_B0,46,3,0.8795238095238095,0.90625,0.8848958333333333
EfficientNet_B0,46,4,0.910654761904762,0.913095238095238,0.8919270833333334
EfficientNet_B0,46,5,0.9241666666666668,0.9,0.8989583333333333
EfficientNet_B0,46,6,0.9414880952380952,0.9026785714285714,0.8989583333333333
EfficientNet_B0,46,7,0.9504761904761904,0.924702380952381,0.8916666666666667
EfficientNet_B0,46,8,0.9757142857142858,0.9363095238095238,0.9046875
EfficientNet_B0,46,9,0.9795833333333334,0.9276785714285716,0.91328125
EfficientNet_B0,46,10,0.9791071428571428,0.9297619047619048,0.9190104166666668
EfficientNet_B0,46,11,0.9814880952380952,0.924702380952381,0.9106770833333332
EfficientNet_B0,46,12,0.991547619047619,0.9363095238095238,0.9083333333333332
EfficientNet_B0,46,13,0.994702380952381,0.9383928571428573,0.9059895833333332
EfficientNet_B0,46,14,0.9936309523809524,0.9416666666666668,0.91328125
EfficientNet_B0,46,15,0.996845238095238,0.9383928571428573,0.9145833333333332
EfficientNet_B0,46,16,0.9964285714285714,0.9336309523809524,0.91484375
EfficientNet_B0,46,17,0.9973214285714286,0.9354166666666668,0.9127604166666666
EfficientNet_B0,46,18,0.9980357142857142,0.9351190476190476,0.9145833333333332
EfficientNet_B0,46,19,0.9989880952380952,0.9360119047619048,0.9169270833333332
EfficientNet_B0,46,20,0.9982142857142856,0.9366071428571427,0.9104166666666668
EfficientNet_B0,46,21,0.998154761904762,0.937202380952381,0.915625
EfficientNet_B0,46,22,0.9989285714285714,0.936904761904762,0.9200520833333332
EfficientNet_B0,46,23,0.998452380952381,0.9383928571428573,0.9177083333333332
EfficientNet_B0,46,24,0.9988095238095238,0.9351190476190476,0.91640625
EfficientNet_B0,46,25,0.9990476190476192,0.9363095238095238,0.9127604166666666
LSTM,46,1,0.5278571428571428,0.7029761904761904,0.65
LSTM,46,2,0.7657142857142857,0.7392857142857143,0.6859375
LSTM,46,3,0.8548214285714286,0.7979166666666667,0.7364583333333333
LSTM,46,4,0.8966071428571428,0.8130952380952381,0.7661458333333333
LSTM,46,5,0.9253571428571428,0.8300595238095239,0.7760416666666666
LSTM,46,6,0.940595238095238,0.8163690476190476,0.7557291666666667
LSTM,46,7,0.955297619047619,0.8410714285714286,0.7872395833333333
LSTM,46,8,0.9777976190476192,0.8517857142857143,0.8119791666666667
LSTM,46,9,0.9859523809523808,0.8630952380952381,0.81484375
LSTM,46,10,0.989345238095238,0.8508928571428571,0.8091145833333333
LSTM,46,11,0.99375,0.8696428571428572,0.8190104166666666
LSTM,46,12,0.9966666666666668,0.8645833333333334,0.821875
LSTM,46,13,0.9964880952380952,0.8625,0.8161458333333333
LSTM,46,14,0.9978571428571428,0.862202380952381,0.8247395833333333
LSTM,46,15,0.9982738095238096,0.8660714285714286,0.8229166666666666
LSTM,46,16,0.9982738095238096,0.8654761904761905,0.8268229166666666
LSTM,46,17,0.9986309523809525,0.862202380952381,0.8231770833333333
LSTM,46,18,0.9991071428571427,0.8672619047619048,0.8263020833333333
LSTM,46,19,0.9989285714285714,0.8636904761904762,0.8252604166666667
LSTM,46,20,0.999345238095238,0.8657738095238096,0.8283854166666667
LSTM,46,21,0.9995833333333334,0.8660714285714286,0.8276041666666667
LSTM,46,22,0.999404761904762,0.8666666666666667,0.8265625
LSTM,46,23,0.999404761904762,0.8669642857142857,0.8283854166666667
LSTM,46,24,0.9994642857142856,0.8660714285714286,0.8270833333333333
LSTM,46,25,0.9995833333333334,0.8669642857142857,0.8268229166666666
GRU,46,1,0.5714285714285714,0.7529761904761905,0.6744791666666666
GRU,46,2,0.8371428571428572,0.805952380952381,0.7408854166666666
GRU,46,3,0.9175,0.8261904761904761,0.7638020833333333
GRU,46,4,0.951845238095238,0.8666666666666667,0.80703125
GRU,46,5,0.9676785714285714,0.862202380952381,0.8169270833333333
GRU,46,6,0.9754166666666668,0.8663690476190476,0.8049479166666667
GRU,46,7,0.9798214285714286,0.8630952380952381,0.7984375
GRU,46,8,0.9916666666666668,0.8711309523809524,0.8229166666666666
GRU,46,9,0.9964880952380952,0.8675595238095238,0.8203125
GRU,46,10,0.995654761904762,0.8702380952380953,0.82578125
GRU,46,11,0.9983928571428572,0.8767857142857143,0.8330729166666667
GRU,46,12,0.9992261904761904,0.875297619047619,0.825
GRU,46,13,0.9992857142857144,0.8779761904761905,0.8325520833333333
GRU,46,14,0.9998214285714284,0.8767857142857143,0.8356770833333333
GRU,46,15,0.9998214285714284,0.8666666666666667,0.83046875
GRU,46,16,0.9999404761904762,0.8729166666666667,0.8346354166666666
GRU,46,17,0.9999404761904762,0.8767857142857143,0.83515625
GRU,46,18,0.9997619047619049,0.8794642857142857,0.8348958333333333
GRU,46,19,0.9999404761904762,0.8764880952380952,0.834375
GRU,46,20,0.9999404761904762,0.8779761904761905,0.83359375
GRU,46,21,1.0,0.8755952380952381,0.83359375
GRU,46,22,0.9998809523809524,0.8770833333333333,0.8341145833333333
GRU,46,23,0.9999404761904762,0.8770833333333333,0.8356770833333333
GRU,46,24,1.0,0.8773809523809524,0.8348958333333333
GRU,46,25,1.0,0.8800595238095238,0.8359375
CNN_LSTM,46,1,0.6764880952380953,0.8279761904761904,0.7903645833333334
CNN_LSTM,46,2,0.8439880952380953,0.8592261904761904,0.7942708333333334
CNN_LSTM,46,3,0.8790476190476191,0.8857142857142857,0.83515625
CNN_LSTM,46,4,0.9089880952380952,0.874702380952381,0.80078125
CNN_LSTM,46,5,0.9282738095238096,0.906845238095238,0.8486979166666667
CNN_LSTM,46,6,0.9446428571428572,0.9160714285714284,0.83359375
CNN_LSTM,46,7,0.9532142857142856,0.9252976190476192,0.8505208333333333
CNN_LSTM,46,8,0.9647619047619048,0.9175595238095238,0.8671875
CNN_LSTM,46,9,0.9654166666666668,0.9139880952380952,0.875
CNN_LSTM,46,10,0.9742261904761904,0.906547619047619,0.8716145833333333
CNN_LSTM,46,11,0.9882142857142856,0.9294642857142856,0.8916666666666667
CNN_LSTM,46,12,0.9928571428571428,0.9339285714285714,0.88046875
