model,selected_trial_id,epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,lr,epoch_time_s,cum_time_s,is_best
TCN,1,8.0,0.3847421706290472,0.9964285714285714,0.9964283046854177,0.8226086921635128,0.8386904761904762,0.8394770596714389,0.0001,250.9917181339115,2048.4065887164325,1.0
TCN,1,9.0,0.3787265063751311,0.9941071428571427,0.9941082032221628,0.8787946346260253,0.8267857142857142,0.8258969704173369,0.0001,252.36854000389576,2300.775128720328,0.0
TCN,1,10.0,0.3673848154147466,0.9967857142857144,0.9967864861553404,0.8724353219781603,0.825297619047619,0.8245087898721578,0.0001,250.6985439956188,2551.473672715947,0.0
TCN,1,11.0,0.36037308602106,0.9975595238095238,0.9975598368369532,0.8169841642890657,0.8366071428571429,0.8363454775329883,0.0001,250.38336390443143,2801.8570366203785,0.0
TCN,1,12.0,0.3500381796984445,0.9985119047619048,0.998512306003505,0.8485534965991974,0.8354166666666667,0.8358409577554352,0.0001,251.59594939090312,3053.4529860112816,0.0
TCN,1,13.0,0.3578722723892757,0.9976190476190476,0.9976192997374,0.8858198825802122,0.8285714285714286,0.8283770740854398,0.0001,251.3551859520376,3304.808171963319,0.0
TCN,1,14.0,0.3435546850306647,0.99875,0.9987501470417492,0.8648868543761117,0.830654761904762,0.8311898130335807,5e-05,251.49392074905336,3556.3020927123725,0.0
TCN,1,15.0,0.3314975013903209,0.9997619047619049,0.9997619047310348,0.8185794793424153,0.8443452380952381,0.8447154728378553,5e-05,251.2024384196848,3807.504531132057,1.0
TCN,1,16.0,0.3254758234251113,0.9999404761904762,0.999940476182383,0.811113760301045,0.8467261904761905,0.8469595857827348,5e-05,250.56362828798592,4058.0681594200432,1.0
TCN,1,17.0,0.3240222448678244,0.9998809523809524,0.9998809523652672,0.8511240939299266,0.8345238095238096,0.8342065910742914,5e-05,252.8257629778236,4310.893922397867,0.0
TCN,1,18.0,0.3219513985088893,0.9999404761904762,0.999940476182383,0.8014433596815381,0.8491071428571428,0.8491074551526211,5e-05,250.9980841577053,4561.892006555572,1.0
Transformer,1,1.0,2.292422333331335,0.4818452380952381,0.4762431667373216,2.094086748077756,0.3461309523809524,0.3332284056993945,4.889877161664096e-05,42.0203968975693,42.0203968975693,1.0
Transformer,1,2.0,1.691834820338658,0.5999404761904762,0.5939752619941857,1.9309709182807375,0.419047619047619,0.4035719027795506,4.570288237343632e-05,26.39414861612022,68.41454551368952,1.0
Transformer,1,3.0,1.3879783122880118,0.6820238095238095,0.6771809857872745,1.7601857724643888,0.4776785714285714,0.4665860730073903,4.072516817658065e-05,27.14995424821973,95.56449976190925,1.0
Transformer,1,4.0,1.17306288089071,0.743452380952381,0.737548770016829,1.6507587675537383,0.5178571428571429,0.5091970132602777,3.445288237343632e-05,22.42047550342977,117.98497526533902,1.0
Transformer,1,5.0,1.0275540547143844,0.8004166666666667,0.7976342911667506,1.5431260851167496,0.5547619047619048,0.5486124343738696,2.75e-05,22.912780655547976,140.897755920887,1.0
Transformer,1,6.0,0.9308505907229014,0.8215476190476191,0.8192540604113089,1.4921868967158454,0.5794642857142858,0.5726155142396218,2.0547117626563686e-05,26.91542785800993,167.81318377889693,1.0
Transformer,1,7.0,0.8622027236507053,0.8433333333333334,0.8411375062768434,1.4754865207842418,0.5910714285714286,0.5847899897207193,1.4274831823419358e-05,23.343017246574163,191.1562010254711,1.0
Transformer,1,8.0,0.8156255328087579,0.8566666666666667,0.8548045036212372,1.4613991594030744,0.5970238095238095,0.5910161302119622,9.297117626563686e-06,21.230252170935277,212.3864531964064,1.0
Transformer,1,9.0,0.7898931328171775,0.8647619047619047,0.863368001705758,1.4487445026636123,0.6029761904761904,0.5970642255794064,6.101228383359047e-06,26.53363881073892,238.92009200714529,1.0
Transformer,1,10.0,0.7723633010046823,0.8675,0.8661561698882737,1.4504774104981195,0.6044642857142857,0.5985095049519015,5e-05,26.60406822897494,265.5241602361202,1.0
Transformer,1,11.0,0.7603255838155747,0.8876190476190476,0.8866380015926403,1.4302777474834805,0.6199404761904762,0.6133733073542739,4.97229876633906e-05,26.734299650415775,292.258459886536,1.0
Transformer,1,12.0,0.6950586272989001,0.9079761904761904,0.9070967839880432,1.4274593844300223,0.6318452380952381,0.6243316250290123,4.889877161664096e-05,26.926384983584285,319.1848448701203,1.0
Transformer,1,13.0,0.6409938186123257,0.928809523809524,0.9281153416972692,1.403843042680195,0.6488095238095238,0.6431830134419739,4.754764679423828e-05,26.814497673884038,345.9993425440043,1.0
Transformer,1,14.0,0.5920342464390255,0.9408928571428572,0.94039235123488,1.445679996978669,0.6505952380952381,0.6448522435483716,4.570288237343632e-05,26.0224983971566,372.0218409411609,1.0
Transformer,1,15.0,0.5559283145836421,0.9527380952380952,0.952062465521807,1.4212275148857207,0.6651785714285714,0.6589486550482201,4.340990257669732e-05,25.941157523542643,397.9629984647036,1.0
Transformer,1,16.0,0.5237506372588021,0.959345238095238,0.9588806744443384,1.4228071381648382,0.6672619047619047,0.6615335840581539,4.072516817658065e-05,26.50271415151656,424.4657126162201,1.0
Transformer,1,17.0,0.4925761497304553,0.9692857142857144,0.969041464406068,1.4308662594783874,0.6678571428571428,0.6634002715184598,3.771478624413981e-05,25.86545715481043,450.33116977103055,1.0
Transformer,1,18.0,0.4718888150794165,0.9714880952380952,0.9712094882536484,1.4121052343220937,0.6848214285714286,0.6812606523891783,3.445288237343632e-05,25.9387674536556,476.26993722468615,1.0
